train_loss,valid_loss,train_acc,valid_acc
1.60679708974702,1.6080393075942994,0.2,0.2
1.6062632765088762,1.607587844984872,0.2,0.2
1.6016166056905474,1.603434293610709,0.2,0.2
1.5993324756622314,1.6017526422228132,0.2,0.2
1.5899256152766092,1.5926077229636055,0.2,0.2
1.5544291249343327,1.5633474247796195,0.23392857142857143,0.20714285714285716
1.465961469071252,1.4788692099707468,0.5535714285714286,0.5071428571428571
1.3129019639321735,1.3500634210450309,0.4767857142857143,0.4642857142857143
1.0579423257282803,1.0911577769688197,0.6553571428571429,0.6214285714285714
0.7723170218723161,0.8375169030257634,0.8267857142857142,0.7714285714285715
0.5373560474387237,0.6390424685818809,0.8410714285714286,0.7785714285714286
0.47339071127186927,0.5666668587231211,0.8196428571428571,0.8071428571428572
0.3484997656994632,0.454382897913456,0.9196428571428571,0.8285714285714286
0.29218744582363537,0.4008921442287309,0.9517857142857142,0.8714285714285714
0.24533816654334908,0.37030793917365373,0.9267857142857143,0.85
0.21436008527712797,0.3394540194688099,0.9571428571428572,0.8642857142857143
0.18234761830951488,0.28152582818376165,0.975,0.9142857142857143
0.15631558740153975,0.2668662394114238,0.9678571428571429,0.9071428571428571
0.10745230632726037,0.23730887618980237,0.9732142857142857,0.9214285714285714
0.09552004590722,0.20537543524987995,0.975,0.9285714285714286
0.08867435570258998,0.20954346231467622,0.9732142857142857,0.9285714285714286
0.07564090544181323,0.19181596203748735,0.9785714285714285,0.9428571428571428
0.07811192947183367,0.21024034997244598,0.9678571428571429,0.9214285714285714
0.056594685901330065,0.17161635575279693,0.9803571428571428,0.9428571428571428
0.04471126269848225,0.16627826888746183,0.9857142857142858,0.95
0.05413463425173453,0.18434504234090646,0.9821428571428571,0.9428571428571428
0.04084728711166088,0.16826267857956867,0.9857142857142858,0.9357142857142857
0.035057077019934824,0.16599725231794116,0.9892857142857143,0.9428571428571428
0.03396567427586419,0.15505959875756942,0.9857142857142858,0.9571428571428572
0.032507392707053585,0.14915177895919832,0.9910714285714286,0.9571428571428572
0.026070259384362516,0.1800821115881263,0.9928571428571429,0.95
0.026072056460917408,0.17570418529350035,0.9910714285714286,0.9571428571428572
0.02448249813908987,0.18005705049639412,0.9928571428571429,0.9357142857142857
0.020657448073422787,0.19059369654845854,0.9928571428571429,0.9571428571428572
0.01744815359266383,0.1720288286463346,0.9946428571428572,0.9714285714285714
0.019736327930836416,0.179544987810598,0.9928571428571429,0.9428571428571428
0.019812113187419975,0.19248591204730586,0.9928571428571429,0.95
0.01291400918012193,0.14560138291468386,0.9964285714285714,0.9642857142857143
0.011432191549457712,0.19066731968974676,0.9946428571428572,0.9714285714285714
0.009805038489609582,0.17311106662495238,0.9946428571428572,0.9642857142857143
0.009420854833266849,0.20158185567330805,0.9964285714285714,0.9714285714285714
0.010996949461323041,0.13169188347482766,0.9946428571428572,0.95
0.007869397003440604,0.19027001045183414,1.0,0.9642857142857143
0.01015774172002697,0.2515424870420418,0.9964285714285714,0.95
0.007324812152697342,0.2040453367236837,1.0,0.9642857142857143
0.0064279647728155915,0.22980223165763242,1.0,0.95
0.008108663122021907,0.168818169000334,0.9982142857142857,0.9571428571428572
0.005219105023620837,0.2428582691456404,1.0,0.9642857142857143
0.007386171594168608,0.2439006608926853,0.9982142857142857,0.95
0.005416919621220893,0.2423177214646914,1.0,0.9571428571428572
0.004942339859692029,0.17018065501478047,1.0,0.9571428571428572
0.0033898125184829374,0.18370077650827601,1.0,0.9642857142857143
0.003500376100251287,0.22540086784040766,1.0,0.9571428571428572
0.002249533129438192,0.2401396757724974,1.0,0.9642857142857143
0.002390125140257991,0.2672077192039791,1.0,0.9642857142857143
0.0014895822886497711,0.23020379721453052,1.0,0.95
0.0014222572841246998,0.30991814364202075,1.0,0.9571428571428572
0.0014994755600029766,0.29577910918162936,1.0,0.9571428571428572
0.0010293195175102125,0.30155534729893974,1.0,0.9571428571428572
0.0011544577332920675,0.2331840777030058,1.0,0.9571428571428572
