footleft,footright,handleft,handright,tongue,real,predicted,epoch
0.19401493668556213,0.19577249884605408,0.18593302369117737,0.18805985152721405,0.23621965944766998,2.0,4.0,0
0.19524788856506348,0.20005501806735992,0.18262921273708344,0.1825653314590454,0.23950253427028656,1.0,4.0,0
0.19519758224487305,0.20133259892463684,0.18163686990737915,0.18058177828788757,0.24125120043754578,0.0,4.0,0
0.19517327845096588,0.20172767341136932,0.18123215436935425,0.18019230663776398,0.24167455732822418,0.0,4.0,0
0.19385072588920593,0.1944182962179184,0.18662019073963165,0.18974246084690094,0.2353682667016983,3.0,4.0,0
0.19433733820915222,0.19783639907836914,0.1843276470899582,0.1854231357574463,0.2380754053592682,2.0,4.0,0
0.19601865112781525,0.19917970895767212,0.18199284374713898,0.1820649653673172,0.24074383080005646,4.0,4.0,0
0.19465848803520203,0.19947494566440582,0.18295030295848846,0.18315209448337555,0.2397642284631729,3.0,4.0,0
0.19413764774799347,0.19821113348007202,0.18403637409210205,0.18486709892749786,0.23874768614768982,2.0,4.0,0
0.1950041949748993,0.20071667432785034,0.18193316459655762,0.18122854828834534,0.2411174178123474,0.0,4.0,0
0.19403794407844543,0.19811436533927917,0.18407011032104492,0.18550518155097961,0.23827241361141205,1.0,4.0,0
0.19454939663410187,0.20158256590366364,0.18249870836734772,0.181074857711792,0.24029439687728882,2.0,4.0,0
0.1943575143814087,0.20040886104106903,0.18275290727615356,0.18210355937480927,0.24037718772888184,0.0,4.0,0
0.19449883699417114,0.19894848763942719,0.18340939283370972,0.18381257355213165,0.23933064937591553,1.0,4.0,0
0.19633165001869202,0.20160309970378876,0.18011626601219177,0.17878597974777222,0.24316294491291046,4.0,4.0,0
0.1950405389070511,0.2003076672554016,0.18212305009365082,0.1817438304424286,0.24078498780727386,1.0,4.0,0
0.19441643357276917,0.19565407931804657,0.1857544183731079,0.18794898688793182,0.23622609674930573,3.0,4.0,0
0.19438928365707397,0.19562673568725586,0.18558841943740845,0.18794098496437073,0.23645468056201935,3.0,4.0,0
0.19430981576442719,0.19846266508102417,0.18373268842697144,0.18488506972789764,0.23860974609851837,1.0,4.0,0
0.19450531899929047,0.19695670902729034,0.18459688127040863,0.18606989085674286,0.23787115514278412,3.0,4.0,0
0.19420044124126434,0.19896167516708374,0.18335655331611633,0.18382975459098816,0.23965153098106384,3.0,4.0,0
0.19427184760570526,0.19726262986660004,0.1844913810491562,0.1860201209783554,0.2379540652036667,1.0,4.0,0
0.1952509582042694,0.20357945561408997,0.18046627938747406,0.1781996488571167,0.24250374734401703,3.0,4.0,0
0.19453436136245728,0.19715812802314758,0.18451586365699768,0.18588030338287354,0.23791135847568512,1.0,4.0,0
0.19459839165210724,0.19941499829292297,0.18314595520496368,0.18331000208854675,0.23953063786029816,3.0,4.0,0
0.19392821192741394,0.19692999124526978,0.1848471462726593,0.18714234232902527,0.2371523231267929,2.0,4.0,0
0.19434934854507446,0.1985788196325302,0.1838333159685135,0.18466372787952423,0.2385747730731964,2.0,4.0,0
0.19548742473125458,0.202377587556839,0.1806768774986267,0.17875029146671295,0.24270789325237274,3.0,4.0,0
0.19473350048065186,0.2000855803489685,0.18235354125499725,0.18223269283771515,0.24059471487998962,1.0,4.0,0
0.19380979239940643,0.19681935012340546,0.18497540056705475,0.18684500455856323,0.23755040764808655,3.0,4.0,0
0.19557183980941772,0.19955363869667053,0.18214760720729828,0.18244989216327667,0.2402769923210144,4.0,4.0,0
0.19434064626693726,0.19711987674236298,0.1847304254770279,0.18627986311912537,0.2375292032957077,3.0,4.0,0
0.1939847767353058,0.19395670294761658,0.18716302514076233,0.19045217335224152,0.23444326221942902,2.0,4.0,0
0.19449864327907562,0.19937220215797424,0.18278706073760986,0.1830228865146637,0.24031925201416016,3.0,4.0,0
0.19594568014144897,0.20151512324810028,0.18071888387203217,0.17877314984798431,0.24304714798927307,4.0,4.0,0
0.1942935436964035,0.19722500443458557,0.1844918578863144,0.1860298216342926,0.23795974254608154,3.0,4.0,0
0.19503602385520935,0.20120231807231903,0.1815464347600937,0.1803697943687439,0.24184542894363403,4.0,4.0,0
0.19414730370044708,0.19711712002754211,0.1852068454027176,0.18637800216674805,0.23715077340602875,2.0,4.0,0
0.1942441165447235,0.1940515637397766,0.18676447868347168,0.1903599202632904,0.23457998037338257,0.0,4.0,0
0.19455192983150482,0.1987520009279251,0.18322637677192688,0.18392488360404968,0.23954477906227112,3.0,4.0,0
0.19448649883270264,0.19404879212379456,0.18664301931858063,0.18999943137168884,0.23482228815555573,0.0,4.0,0
0.1940377950668335,0.1980360448360443,0.18404056131839752,0.18568138778209686,0.2382042109966278,1.0,4.0,0
0.19558198750019073,0.20021645724773407,0.18168331682682037,0.18136794865131378,0.24115034937858582,4.0,4.0,0
0.19581520557403564,0.2015225738286972,0.1808413565158844,0.1801207810640335,0.24170003831386566,1.0,4.0,0
0.1948823183774948,0.20033301413059235,0.18247608840465546,0.18186363577842712,0.24044492840766907,2.0,4.0,0
0.19604963064193726,0.2021777331829071,0.1806572824716568,0.17882974445819855,0.24228563904762268,1.0,4.0,0
0.1943720430135727,0.19713185727596283,0.18464474380016327,0.18617740273475647,0.23767395317554474,3.0,4.0,0
0.1970883011817932,0.2045353204011917,0.17816703021526337,0.17468228936195374,0.24552704393863678,4.0,4.0,0
0.19806833565235138,0.208927184343338,0.17479188740253448,0.16864007711410522,0.24957256019115448,4.0,4.0,0
0.199650377035141,0.211318701505661,0.17208270728588104,0.1645563244819641,0.25239187479019165,4.0,4.0,0
0.1966901272535324,0.2063281536102295,0.17726150155067444,0.1731063276529312,0.24661391973495483,4.0,4.0,0
0.19690902531147003,0.20375613868236542,0.1783064752817154,0.1760411262512207,0.24498729407787323,4.0,4.0,0
0.19355134665966034,0.19718776643276215,0.184974804520607,0.18705947697162628,0.23722660541534424,1.0,4.0,0
0.19454717636108398,0.20151060819625854,0.1816355437040329,0.1808553785085678,0.24145132303237915,3.0,4.0,0
0.19433371722698212,0.19725273549556732,0.18476159870624542,0.18637149035930634,0.23728039860725403,0.0,4.0,0
0.19408586621284485,0.19854120910167694,0.18400588631629944,0.18494099378585815,0.23842598497867584,2.0,4.0,0
0.19403903186321259,0.1956547647714615,0.18596480786800385,0.18832486867904663,0.23601652681827545,2.0,4.0,0
0.19475965201854706,0.19844815135002136,0.1836550235748291,0.18439319729804993,0.23874399065971375,0.0,4.0,0
0.19432060420513153,0.1989019811153412,0.18385004997253418,0.18434415757656097,0.23858322203159332,2.0,4.0,0
0.19444888830184937,0.20157328248023987,0.18213202059268951,0.1809290498495102,0.24091675877571106,1.0,4.0,0
0.19363097846508026,0.19463081657886505,0.18670976161956787,0.1899220049381256,0.23510640859603882,3.0,4.0,0
0.19437092542648315,0.19781005382537842,0.1846567988395691,0.18510162830352783,0.23806054890155792,2.0,4.0,0
0.19474489986896515,0.20074515044689178,0.18160656094551086,0.18148766458034515,0.24141579866409302,1.0,4.0,0
0.19453097879886627,0.1966904252767563,0.18484126031398773,0.1865534633398056,0.2373839020729065,0.0,4.0,0
0.19320136308670044,0.19256636500358582,0.1883414387702942,0.19275382161140442,0.23313701152801514,3.0,4.0,0
0.1970648318529129,0.203369602560997,0.1788502335548401,0.17617115378379822,0.24454420804977417,4.0,4.0,0
0.19344115257263184,0.19538111984729767,0.18622837960720062,0.18920381367206573,0.23574556410312653,3.0,4.0,0
0.19570548832416534,0.20091307163238525,0.1811659038066864,0.18029898405075073,0.24191656708717346,4.0,4.0,0
0.19413289427757263,0.20085233449935913,0.18221734464168549,0.18193690478801727,0.24086043238639832,3.0,4.0,0
0.19349105656147003,0.1919819414615631,0.1886799931526184,0.19342193007469177,0.23242507874965668,2.0,4.0,0
0.19393759965896606,0.19778771698474884,0.1847401261329651,0.18574075400829315,0.23779384791851044,2.0,4.0,0
0.19438143074512482,0.20010791718959808,0.1828385442495346,0.1825673133134842,0.2401048094034195,3.0,4.0,0
0.1941152960062027,0.1961459070444107,0.1855754554271698,0.1875997930765152,0.23656350374221802,1.0,4.0,0
