footleft,footright,handleft,handright,tongue,real,predicted,epoch
0.19463443756103516,0.2039823681116104,0.1910710334777832,0.19401346147060394,0.21629872918128967,1.0,4.0,0
0.1944810152053833,0.20380952954292297,0.19078131020069122,0.19383281469345093,0.21709536015987396,3.0,4.0,0
0.19486239552497864,0.2023928463459015,0.1905582696199417,0.19480805099010468,0.2173783928155899,1.0,4.0,0
0.1949440836906433,0.2028854340314865,0.19090183079242706,0.19445598125457764,0.21681270003318787,0.0,4.0,0
0.194449782371521,0.20470209419727325,0.1913711279630661,0.1932813674211502,0.21619559824466705,2.0,4.0,0
0.19493618607521057,0.20211462676525116,0.19044210016727448,0.19491800665855408,0.21758905053138733,1.0,4.0,0
0.19472581148147583,0.20299579203128815,0.190821573138237,0.1943809539079666,0.2170758992433548,0.0,4.0,0
0.19448678195476532,0.20190532505512238,0.1903754323720932,0.19468417763710022,0.2185482680797577,4.0,4.0,0
0.19462276995182037,0.20376960933208466,0.19105367362499237,0.19416150450706482,0.21639244258403778,0.0,4.0,0
0.19465260207653046,0.20313648879528046,0.19104276597499847,0.19447721540927887,0.21669094264507294,1.0,4.0,0
0.19521690905094147,0.20182444155216217,0.19035974144935608,0.19481870532035828,0.21778026223182678,0.0,4.0,0
0.19460497796535492,0.20445063710212708,0.1911742389202118,0.19341029226779938,0.21635982394218445,3.0,4.0,0
0.1945134699344635,0.20362845063209534,0.1906861513853073,0.1940859854221344,0.21708595752716064,4.0,4.0,0
0.19427679479122162,0.20330093801021576,0.19074824452400208,0.19397911429405212,0.21769486367702484,4.0,4.0,0
0.1947588175535202,0.20237597823143005,0.19073858857154846,0.19466783106327057,0.21745872497558594,3.0,4.0,0
0.1949869990348816,0.20364129543304443,0.19090551137924194,0.1939307153224945,0.21653547883033752,3.0,4.0,0
0.19508641958236694,0.19930994510650635,0.18973121047019958,0.19565531611442566,0.22021709382534027,0.0,4.0,0
0.19459328055381775,0.20291467010974884,0.19137024879455566,0.19398874044418335,0.2171330749988556,2.0,4.0,0
0.19499024748802185,0.20213213562965393,0.19059692323207855,0.19471633434295654,0.2175644487142563,3.0,4.0,0
0.19489558041095734,0.2039078176021576,0.19082970917224884,0.19414234161376953,0.2162245810031891,0.0,4.0,0
0.19477728009223938,0.20460247993469238,0.1910136491060257,0.19341936707496643,0.2161872237920761,1.0,4.0,0
0.19468343257904053,0.20414462685585022,0.1910625547170639,0.19341574609279633,0.2166936695575714,1.0,4.0,0
