train_loss,valid_loss,train_acc,valid_acc
1.6013118062700544,1.6002531835011073,0.2,0.2
1.5965307022844042,1.595136226926531,0.2,0.2
1.5903729072638921,1.5892229216439384,0.2,0.2
1.5863378158637456,1.5861455202102661,0.2017857142857143,0.2
1.5683607416493552,1.5692542007991246,0.20714285714285716,0.2
1.4946275106498172,1.5007697650364467,0.3517857142857143,0.37857142857142856
1.3235466774020876,1.3353455339159284,0.5410714285714285,0.5714285714285714
1.0203870822276389,1.034253522327968,0.6857142857142857,0.7071428571428572
0.8328012655888285,0.8506109493119376,0.8178571428571428,0.8357142857142857
0.6334567629865238,0.6520021770681653,0.8285714285714286,0.8142857142857143
0.43141351477908235,0.45807276581014905,0.9071428571428571,0.8857142857142857
0.34679725051724486,0.36896244436502457,0.9267857142857143,0.9285714285714286
0.34610007040069574,0.38108738916260854,0.8535714285714285,0.85
0.24433451970773085,0.2784236255500998,0.95,0.9142857142857143
0.19142851675860584,0.22669456067628094,0.9553571428571429,0.9357142857142857
0.15784364367469347,0.2004329901188612,0.9553571428571429,0.9571428571428572
0.13604300764189767,0.17795854371839337,0.9607142857142857,0.9571428571428572
0.11564300266223394,0.1570637209274407,0.9589285714285715,0.9642857142857143
0.08789690701108027,0.15305378339253367,0.9803571428571428,0.9642857142857143
0.07504626050467778,0.1467832750582602,0.9821428571428571,0.95
0.08134838292758755,0.13941262015973085,0.9767857142857143,0.9428571428571428
0.056190481496819954,0.16226661594118924,0.9839285714285714,0.9428571428571428
0.04806255679634473,0.15804794515383297,0.9857142857142858,0.9428571428571428
0.04787986967563518,0.17093165217052697,0.9875,0.9428571428571428
0.040752974243728854,0.17099533908206338,0.9910714285714286,0.9357142857142857
0.035603549520922685,0.14437935245888575,0.9910714285714286,0.95
0.030580067088008686,0.1448694034337937,0.9928571428571429,0.9571428571428572
0.02915643680393763,0.16165926092372893,0.9928571428571429,0.95
0.02563015024391169,0.1667177445178595,0.9910714285714286,0.9428571428571428
0.04686299524717908,0.25494160444986763,0.9803571428571428,0.9428571428571428
0.02205081447310337,0.17155423465976896,0.9964285714285714,0.9428571428571428
0.015689787916444077,0.19305846220140666,0.9982142857142857,0.9357142857142857
0.018370651099859053,0.1807102051949414,0.9946428571428572,0.95
0.014637723014787695,0.14568413631611665,0.9964285714285714,0.9571428571428572
0.015779476244584093,0.20529338656648,0.9946428571428572,0.95
0.015594992897494756,0.18913326292367527,0.9946428571428572,0.9428571428571428
0.011848891459102503,0.14926637227467263,0.9964285714285714,0.9571428571428572
0.01104987294184822,0.15968738165048676,0.9946428571428572,0.9428571428571428
0.014115617695413134,0.12951114378232695,0.9982142857142857,0.9571428571428572
0.00799326931829085,0.17803603720668337,1.0,0.9428571428571428
0.0068202160436531935,0.16567691062558246,0.9982142857142857,0.9571428571428572
0.006274636916021427,0.18773708820000298,0.9982142857142857,0.9428571428571428
0.006972246571975051,0.16012761244380763,1.0,0.95
0.007947041654000727,0.20406527207813255,0.9982142857142857,0.95
0.004782764993796843,0.1588381168777541,1.0,0.9571428571428572
0.005159350125982888,0.23311569176750285,0.9982142857142857,0.9571428571428572
0.004798401341662955,0.22069276749245448,0.9982142857142857,0.9428571428571428
0.0044562651039733985,0.1740253062890084,0.9982142857142857,0.95
0.003098490212764344,0.21280789823105714,1.0,0.95
0.0030625164555912196,0.1833065409296777,1.0,0.9428571428571428
0.0030843497927098493,0.18474876993318812,1.0,0.9428571428571428
0.0020617092576937523,0.19885025132497747,1.0,0.95
0.0025412312279212606,0.2466342037076577,1.0,0.9428571428571428
0.001625866788369493,0.2406352580502774,1.0,0.95
0.008954136477479656,0.2117761338561193,0.9964285714285714,0.9571428571428572
0.0007833236763758323,0.23250451627386626,1.0,0.9428571428571428
0.0012311316364518733,0.28071001150601693,1.0,0.9285714285714286
0.0011388304520642402,0.23403063814686423,1.0,0.95
0.0053060592598166804,0.25851201957608,0.9982142857142857,0.9428571428571428
0.00042035476301187965,0.26820368329054933,1.0,0.95
