footleft,footright,handleft,handright,tongue,real,predicted,epoch
0.19350765645503998,0.20639555156230927,0.18374082446098328,0.1993703693151474,0.2169855833053589,4.0,4.0,0
0.1944279670715332,0.20706644654273987,0.1825559288263321,0.20069806277751923,0.215251624584198,3.0,4.0,0
0.193319633603096,0.20644694566726685,0.18377862870693207,0.1992664337158203,0.21718832850456238,4.0,4.0,0
0.19449153542518616,0.20691850781440735,0.18292608857154846,0.20034918189048767,0.21531470119953156,1.0,4.0,0
0.19453704357147217,0.20699289441108704,0.18312686681747437,0.20013654232025146,0.21520666778087616,1.0,4.0,0
0.194692000746727,0.206952303647995,0.18323273956775665,0.2001051902770996,0.21501770615577698,1.0,4.0,0
0.1931309551000595,0.2062413990497589,0.18454450368881226,0.19875523447990417,0.21732798218727112,0.0,4.0,0
0.19292642176151276,0.20641091465950012,0.18376567959785461,0.1995626837015152,0.2173343300819397,4.0,4.0,0
0.1947024017572403,0.2070571333169937,0.18234577775001526,0.200857475399971,0.21503722667694092,2.0,4.0,0
0.19431966543197632,0.20702441036701202,0.18302525579929352,0.20050273835659027,0.21512797474861145,0.0,4.0,0
0.19444921612739563,0.20677539706230164,0.18358010053634644,0.2001200169324875,0.21507528424263,0.0,4.0,0
0.19427958130836487,0.20675243437290192,0.18358030915260315,0.19986683130264282,0.21552081406116486,0.0,4.0,0
0.1935587376356125,0.20659443736076355,0.18393228948116302,0.19928991794586182,0.21662457287311554,3.0,4.0,0
0.19333548843860626,0.2066527158021927,0.18352767825126648,0.19978149235248566,0.2167026847600937,4.0,4.0,0
0.19276854395866394,0.20629198849201202,0.18400301039218903,0.19968272745609283,0.2172536849975586,4.0,4.0,0
0.19426411390304565,0.2066420167684555,0.18308892846107483,0.20016181468963623,0.21584314107894897,0.0,4.0,0
0.1946047693490982,0.2069264054298401,0.1827899068593979,0.2002604901790619,0.21541844308376312,0.0,4.0,0
0.1941612809896469,0.20686045289039612,0.18333858251571655,0.1996115893125534,0.2160281091928482,1.0,4.0,0
0.193976029753685,0.20689013600349426,0.18315614759922028,0.2002480924129486,0.21572954952716827,3.0,4.0,0
0.19315357506275177,0.20623022317886353,0.18387725949287415,0.1990344524383545,0.21770447492599487,4.0,4.0,0
0.194599911570549,0.20694489777088165,0.18272623419761658,0.20032745599746704,0.21540145576000214,0.0,4.0,0
0.19454728066921234,0.2070731520652771,0.18268916010856628,0.2007818967103958,0.21490851044654846,3.0,4.0,0
0.19427445530891418,0.20695629715919495,0.18276958167552948,0.20058156549930573,0.21541808545589447,3.0,4.0,0
0.19428622722625732,0.20681600272655487,0.18330088257789612,0.19984905421733856,0.21574783325195312,1.0,4.0,0
0.19347280263900757,0.20676155388355255,0.18354710936546326,0.2005017101764679,0.21571673452854156,3.0,4.0,0
0.19473768770694733,0.20708443224430084,0.18249699473381042,0.2007817029953003,0.2148992121219635,1.0,4.0,0
0.19390016794204712,0.20669594407081604,0.1833215355873108,0.19977609813213348,0.21630623936653137,4.0,4.0,0
0.19350065290927887,0.20632284879684448,0.1837145984172821,0.19955214858055115,0.21690979599952698,4.0,4.0,0
0.19440050423145294,0.2069796919822693,0.18274880945682526,0.20048482716083527,0.21538615226745605,1.0,4.0,0
0.19430582225322723,0.20684026181697845,0.1835821121931076,0.1999894380569458,0.2152823805809021,2.0,4.0,0
0.19435204565525055,0.2068711817264557,0.1836104393005371,0.19975349307060242,0.215412899851799,0.0,4.0,0
0.19434164464473724,0.2069343477487564,0.18302705883979797,0.20025195181369781,0.21544498205184937,3.0,4.0,0
0.19434195756912231,0.2065633237361908,0.1835729330778122,0.1998056024312973,0.2157161831855774,0.0,4.0,0
0.19467197358608246,0.20717160403728485,0.1821887046098709,0.20106132328510284,0.2149064838886261,4.0,4.0,0
0.19399312138557434,0.2067413330078125,0.18350407481193542,0.1998225301504135,0.21593895554542542,1.0,4.0,0
0.19293519854545593,0.2058468759059906,0.18382015824317932,0.19934599101543427,0.2180517166852951,4.0,4.0,0
