train_loss,valid_loss,train_acc,valid_acc
1.6093702375888825,1.6096504415784563,0.2,0.2
1.6058799190180642,1.606736101422991,0.2,0.2
1.5992100996630532,1.6012795925140382,0.2,0.2
1.5920457925115312,1.5937126193727766,0.2,0.2
1.5785594625132424,1.580155498640878,0.4642857142857143,0.4142857142857143
1.515200539146151,1.518696778161185,0.31607142857142856,0.3
1.3333892839295522,1.3369672502790177,0.4857142857142857,0.4857142857142857
0.9403464732425554,0.9661792840276445,0.7785714285714286,0.7428571428571429
0.7286127895116806,0.7642103967922075,0.8428571428571429,0.7785714285714286
0.5704287449962326,0.6116474449634552,0.7767857142857143,0.7714285714285715
0.4278358944824764,0.4762458145618439,0.8625,0.85
0.30529474855533667,0.3494976160781724,0.9285714285714286,0.9142857142857143
0.2249509628063866,0.3030302877138768,0.9517857142857142,0.9357142857142857
0.19468299469777517,0.2650893165862986,0.9553571428571429,0.9428571428571428
0.16019423445270928,0.22830591576972178,0.9553571428571429,0.9571428571428572
0.15627970126432567,0.22568243852417383,0.9517857142857142,0.9357142857142857
0.1335508859608256,0.19180136706813106,0.9607142857142857,0.9571428571428572
0.1024994844792153,0.16192740379233977,0.9678571428571429,0.9642857142857143
0.09392771918729913,0.14728653897681007,0.9732142857142857,0.9642857142857143
0.07888275378424753,0.14246743547804985,0.9767857142857143,0.9642857142857143
0.08656399368088777,0.13720564760234474,0.975,0.9642857142857143
0.0635641653251761,0.11934951699944836,0.9767857142857143,0.9714285714285714
0.06181493529554375,0.11950033477748678,0.9785714285714285,0.9714285714285714
0.053735694404677556,0.10580245844513618,0.9803571428571428,0.9642857142857143
0.050423978380535216,0.10969479776602904,0.9785714285714285,0.9714285714285714
0.04491413867297394,0.10703613161406662,0.9857142857142858,0.9785714285714285
0.040851509839804324,0.10501424485454273,0.9875,0.9642857142857143
0.03296501754418029,0.10183292315167429,0.9892857142857143,0.9714285714285714
0.03760695967071074,0.1221533511589314,0.9910714285714286,0.9642857142857143
0.03011743832348332,0.09733766985409521,0.9910714285714286,0.9714285714285714
0.03282963503248604,0.09239135445674915,0.9892857142857143,0.9714285714285714
0.025166808851070196,0.10111814195754419,0.9910714285714286,0.9785714285714285
0.029367301378773292,0.1054320878400696,0.9946428571428572,0.9785714285714285
0.020103317808423667,0.11147807258230712,0.9946428571428572,0.9642857142857143
0.015873791854423797,0.12650896969465586,0.9964285714285714,0.9714285714285714
0.016454822113042233,0.13705592656374718,0.9982142857142857,0.9785714285714285
0.013766994091056757,0.09541233410934308,0.9964285714285714,0.9785714285714285
0.014844944408724942,0.13834684778613482,0.9964285714285714,0.9571428571428572
0.014628659577779946,0.09969366455425005,0.9964285714285714,0.9857142857142858
0.017201982302010827,0.13339596511853,0.9964285714285714,0.9714285714285714
0.01034633577482303,0.0933585542361316,0.9982142857142857,0.9785714285714285
0.008841653217237282,0.11733550389602258,0.9982142857142857,0.9785714285714285
0.011090239204215839,0.12162855483245555,0.9964285714285714,0.9785714285714285
0.007705668000265702,0.08899613054624374,1.0,0.9857142857142858
0.005705776883534699,0.10291177378387434,1.0,0.9857142857142858
0.0048998634583866316,0.10948759762287347,1.0,0.9857142857142858
0.005239899801368735,0.12433758512631644,1.0,0.9785714285714285
0.01228965142727014,0.12556005409435786,0.9982142857142857,0.9785714285714285
0.007508521623227437,0.17189463380918016,0.9982142857142857,0.9714285714285714
0.004046103287902549,0.13214286669227293,1.0,0.9857142857142858
0.0034470207016194312,0.11754978707020942,1.0,0.9857142857142858
0.0039819417579753874,0.18094667903303252,0.9982142857142857,0.9785714285714285
0.004441659297994478,0.12954400137902183,0.9982142857142857,0.9785714285714285
0.0029613268024075647,0.15914685672954565,1.0,0.9785714285714285
0.0016428157690800305,0.11745155538337357,1.0,0.9857142857142858
0.011612453918277893,0.21396535818454362,0.9964285714285714,0.9571428571428572
0.0014530851525773158,0.16091675358880514,1.0,0.9785714285714285
0.0009020895142362231,0.1326718781467872,1.0,0.9928571428571429
0.0011722672348487403,0.17691848081248704,1.0,0.9785714285714285
0.0007375424624563769,0.1406351238113377,1.0,0.9857142857142858
