,input1,input2,input3,input4,mean_diff,sem,t_df19,p,sidak_sig
29,full-hcp_scratch_025,motor-hcp_scratch_025,full-hcp_pretrained_120,motor-hcp_pretrained_120,-0.15128383150188388,0.01714491083036053,-8.823833089524596,3.794292640340079e-08,True
30,full-hcp_scratch_050,motor-hcp_scratch_050,full-hcp_scratch_075,motor-hcp_scratch_075,0.02894055330260306,0.02382194519019245,1.2148694437647332,0.2392984205227271,False
31,full-hcp_scratch_050,motor-hcp_scratch_050,full-hcp_scratch_120,motor-hcp_scratch_120,0.009850455064758363,0.021168681740970738,0.4653315301015361,0.6469833215319589,False
32,full-hcp_scratch_050,motor-hcp_scratch_050,full-hcp_pretrained_001,motor-hcp_pretrained_001,-0.1272434602608148,0.02544111622948851,-5.001488893530872,7.923589421085803e-05,True
33,full-hcp_scratch_050,motor-hcp_scratch_050,full-hcp_pretrained_010,motor-hcp_pretrained_010,-0.17569741176987083,0.023554414998578105,-7.4592135606202525,4.664009031421083e-07,True
34,full-hcp_scratch_050,motor-hcp_scratch_050,full-hcp_pretrained_025,motor-hcp_pretrained_025,-0.1614788489444193,0.018927505375896367,-8.531438546046221,6.364565558040757e-08,True
35,full-hcp_scratch_050,motor-hcp_scratch_050,full-hcp_pretrained_050,motor-hcp_pretrained_050,-0.12883981651677037,0.02142299250324845,-6.014090538342573,8.714746273405534e-06,True
36,full-hcp_scratch_050,motor-hcp_scratch_050,full-hcp_pretrained_075,motor-hcp_pretrained_075,-0.17485848388200925,0.022224589806192435,-7.8677935299075115,2.1446904776060898e-07,True
37,full-hcp_scratch_050,motor-hcp_scratch_050,full-hcp_pretrained_120,motor-hcp_pretrained_120,-0.16909529162303039,0.01918185404869047,-8.815377866696592,3.85088965099183e-08,True
38,full-hcp_scratch_075,motor-hcp_scratch_075,full-hcp_scratch_120,motor-hcp_scratch_120,-0.01909009823784467,0.026146331849536526,-0.7301252943511105,0.47422048788367466,False
39,full-hcp_scratch_075,motor-hcp_scratch_075,full-hcp_pretrained_001,motor-hcp_pretrained_001,-0.15618401356341785,0.024002755513861825,-6.506920152280852,3.112215650390726e-06,True
40,full-hcp_scratch_075,motor-hcp_scratch_075,full-hcp_pretrained_010,motor-hcp_pretrained_010,-0.2046379650724739,0.02035129275954659,-10.055280885116266,4.815441072711958e-09,True
41,full-hcp_scratch_075,motor-hcp_scratch_075,full-hcp_pretrained_025,motor-hcp_pretrained_025,-0.19041940224702233,0.015472548911532703,-12.306918745953379,1.68924594240555e-10,True
42,full-hcp_scratch_075,motor-hcp_scratch_075,full-hcp_pretrained_050,motor-hcp_pretrained_050,-0.15778036981937343,0.0178332175285548,-8.847554826644899,3.6400805459525065e-08,True
43,full-hcp_scratch_075,motor-hcp_scratch_075,full-hcp_pretrained_075,motor-hcp_pretrained_075,-0.20379903718461229,0.016201793141396886,-12.578795162116302,1.1645831811109946e-10,True
44,full-hcp_scratch_075,motor-hcp_scratch_075,full-hcp_pretrained_120,motor-hcp_pretrained_120,-0.19803584492563342,0.011647807583740252,-17.00198457966299,5.961402910036025e-13,True
45,full-hcp_scratch_120,motor-hcp_scratch_120,full-hcp_pretrained_001,motor-hcp_pretrained_001,-0.13709391532557313,0.027642513547949867,-4.959531450993567,8.702442157599659e-05,True
46,full-hcp_scratch_120,motor-hcp_scratch_120,full-hcp_pretrained_010,motor-hcp_pretrained_010,-0.18554786683462918,0.024344623633823646,-7.621718438761767,3.415099429428049e-07,True
47,full-hcp_scratch_120,motor-hcp_scratch_120,full-hcp_pretrained_025,motor-hcp_pretrained_025,-0.17132930400917762,0.01942307489776683,-8.820915581645428,3.813723194653981e-08,True
