,mean_diff,sem,t_df19,p,sidak_sig
emotion.*scratch.*001 - motor.*pretrained.*001 - motor.*scratch.*001 - wm.*pretrained.*001,-0.21458194654170454,0.03616822890542845,-5.932885104846761,1.0357014272651308e-05,True
emotion.*scratch.*001 - motor.*pretrained.*001 - motor.*scratch.*010 - wm.*pretrained.*010,-0.29532099592564176,0.036374743197070694,-8.118847584040793,1.3453570402513948e-07,True
emotion.*scratch.*001 - motor.*pretrained.*001 - motor.*scratch.*025 - wm.*pretrained.*025,-0.19156491477472323,0.025794961663656274,-7.426446965595921,4.968655605962688e-07,True
emotion.*scratch.*001 - motor.*pretrained.*001 - motor.*scratch.*050 - wm.*pretrained.*050,-0.12638159691536488,0.02732094363270552,-4.625813757182063,0.00018437426216409244,False
emotion.*scratch.*001 - motor.*pretrained.*001 - motor.*scratch.*075 - wm.*pretrained.*075,-0.14398339675089855,0.02730946028599691,-5.272290087136101,4.343341570515914e-05,True
emotion.*scratch.*001 - motor.*pretrained.*001 - motor.*scratch.*120 - wm.*pretrained.*120,-0.14659123211923103,0.02482747956960981,-5.904394431509942,1.1005896086212961e-05,True
emotion.*scratch.*010 - motor.*pretrained.*010 - emotion.*scratch.*025 - motor.*pretrained.*025,-0.013385738492552928,0.03274073236007905,-0.40884053372227647,0.6872281868365628,False
emotion.*scratch.*010 - motor.*pretrained.*010 - emotion.*scratch.*050 - motor.*pretrained.*050,0.02818973961465862,0.026276869691994643,1.072796719894179,0.2967996937906433,False
emotion.*scratch.*010 - motor.*pretrained.*010 - emotion.*scratch.*075 - motor.*pretrained.*075,-0.000696922097059477,0.025243238342599308,-0.027608268305393438,0.9782625104694394,False
emotion.*scratch.*010 - motor.*pretrained.*010 - emotion.*scratch.*120 - motor.*pretrained.*120,-0.03363090541940607,0.03516582735772896,-0.9563518889315841,0.35090569637005053,False
emotion.*scratch.*010 - motor.*pretrained.*010 - emotion.*pretrained.*001 - relational.*scratch.*001,-0.4524055013768164,0.05454168494131163,-8.294674098602147,9.752980457143108e-08,True
emotion.*scratch.*010 - motor.*pretrained.*010 - emotion.*pretrained.*010 - relational.*scratch.*010,-0.5590897412232966,0.04506214001889263,-12.40708366244688,1.471833738954578e-10,True
emotion.*scratch.*010 - motor.*pretrained.*010 - emotion.*pretrained.*025 - relational.*scratch.*025,-0.5630840884358461,0.03279996760401955,-17.16721477392074,5.01407374702719e-13,True
emotion.*scratch.*010 - motor.*pretrained.*010 - emotion.*pretrained.*050 - relational.*scratch.*050,-0.6023760049594958,0.03213819605909825,-18.743304815609413,1.0326375303767247e-13,True
emotion.*scratch.*010 - motor.*pretrained.*010 - emotion.*pretrained.*075 - relational.*scratch.*075,-0.5754779580294568,0.03294342396128981,-17.46867474084274,3.670302569871165e-13,True
emotion.*scratch.*010 - motor.*pretrained.*010 - emotion.*pretrained.*120 - relational.*scratch.*120,-0.6047882911127509,0.03617011844313109,-16.720661063458685,8.031724751788771e-13,True
