,input1,input2,mean_diff,sem,t_df19,p,sidak_sig
26,full-hcp_emotion_001,full-hcp_relational_050,0.09684072600588525,0.03835012905168877,2.5251734062058078,0.020615042115890974,False
27,full-hcp_emotion_001,full-hcp_relational_075,0.03785094137918575,0.042309072036341745,0.8946294389693388,0.3821787071443583,False
28,full-hcp_emotion_001,full-hcp_relational_120,0.0769727828413659,0.047865287272120464,1.608112835587207,0.12430106168381505,False
29,full-hcp_emotion_001,full-hcp_social_001,0.17905882931388012,0.04063264472710285,4.406772695119301,0.0003030162084919149,False
30,full-hcp_emotion_001,full-hcp_social_010,-0.1596905526908886,0.04384360666335286,-3.642276829938985,0.0017333546043433506,False
31,full-hcp_emotion_001,full-hcp_social_025,-0.18326099622936418,0.045941565319280724,-3.989002006260621,0.0007856848142207321,False
32,full-hcp_emotion_001,full-hcp_social_050,-0.25070805271372604,0.05283147241403405,-4.745429973046302,0.00014073841881031497,False
33,full-hcp_emotion_001,full-hcp_social_075,-0.25314469202050516,0.04348123215630527,-5.821930048129888,1.312974142145913e-05,True
34,full-hcp_emotion_001,full-hcp_social_120,-0.30380580012365577,0.04440524524915897,-6.841664727195935,1.5749301461393859e-06,True
35,full-hcp_emotion_001,full-hcp_wm_001,0.4731202191429558,0.033357784857256,14.183202546797485,1.4675713900113623e-11,True
36,full-hcp_emotion_001,full-hcp_wm_010,0.17584943725790753,0.050915490685419895,3.4537512040174363,0.0026602163623877795,False
37,full-hcp_emotion_001,full-hcp_wm_025,0.09340829425332557,0.04141831642672598,2.2552412148035077,0.03610638301578112,False
38,full-hcp_emotion_001,full-hcp_wm_050,0.0731665988012135,0.05517688284614175,1.3260371921559115,0.20054892065334745,False
39,full-hcp_emotion_001,full-hcp_wm_075,0.039779453314722824,0.060552089637693915,0.6569460038908378,0.5190946580498789,False
40,full-hcp_emotion_001,full-hcp_wm_120,0.010304247156334174,0.058504931290308135,0.1761261303804174,0.8620585252323292,False
41,full-hcp_emotion_001,motor-hcp_emotion_001,0.007266224729770487,0.03981773939555508,0.1824871235804418,0.8571334851049911,False
42,full-hcp_emotion_001,motor-hcp_emotion_010,-0.24966402251187678,0.04263146628849615,-5.856332053473073,1.2196743284347001e-05,True
43,full-hcp_emotion_001,motor-hcp_emotion_025,-0.37204013762602717,0.034065957245429886,-10.92117080244202,1.2499538216245526e-09,True
44,full-hcp_emotion_001,motor-hcp_emotion_050,-0.43916849560690113,0.04003789290966701,-10.96882137623345,1.163204677508595e-09,True
45,full-hcp_emotion_001,motor-hcp_emotion_075,-0.4225056356810263,0.040273076405487884,-10.491019643670747,2.4183342146709526e-09,True
46,full-hcp_emotion_001,motor-hcp_emotion_120,-0.4674177023685158,0.041476453819837875,-11.269471213687837,7.427783282010154e-10,True
47,full-hcp_emotion_001,motor-hcp_gambling_001,0.2516975262692366,0.03735740774601174,6.737553311527825,1.9434082388416034e-06,True
48,full-hcp_emotion_001,motor-hcp_gambling_010,0.2535984097560889,0.035645008054587236,7.114556107484249,9.140238174622469e-07,True
49,full-hcp_emotion_001,motor-hcp_gambling_025,0.23118053030628047,0.040862634845187554,5.657504250084033,1.8711721593176346e-05,False
50,full-hcp_emotion_001,motor-hcp_gambling_050,0.21378501810388925,0.03738531541281391,5.718422213193737,1.640394348610116e-05,False
51,full-hcp_emotion_001,motor-hcp_gambling_075,0.19434657949763623,0.037259905553975646,5.215970803149268,4.918919219541261e-05,False
52,full-hcp_emotion_001,motor-hcp_gambling_120,0.18301423933487299,0.03612962173777688,5.06549004756157,6.869755217860897e-05,False
53,full-hcp_emotion_001,motor-hcp_language_001,-0.07516682653175341,0.058797770829152156,-1.2783958553490842,0.2165064129174789,False
54,full-hcp_emotion_001,motor-hcp_language_010,-0.39714293742378526,0.04110706874030627,-9.661183577275578,9.14328114398733e-09,True
55,full-hcp_emotion_001,motor-hcp_language_025,-0.40706473915084673,0.03358299646297893,-12.121156002252059,2.186162747532205e-10,True
56,full-hcp_emotion_001,motor-hcp_language_050,-0.43223407594819785,0.0395461083618743,-10.929876386140362,1.233614333607267e-09,True
57,full-hcp_emotion_001,motor-hcp_language_075,-0.47836237952751104,0.04165743901262307,-11.48324022949556,5.428996075202157e-10,True
58,full-hcp_emotion_001,motor-hcp_language_120,-0.518596749169549,0.03954760053150855,-13.113229176985598,5.709875068149401e-11,True
59,full-hcp_emotion_001,motor-hcp_motor_001,0.2801053760529273,0.04520329387406891,6.196570029459979,5.930408445806976e-06,True
60,full-hcp_emotion_001,motor-hcp_motor_010,-0.6224890188360097,0.03797006530132004,-16.39420458975004,1.1414591117884015e-12,True
61,full-hcp_emotion_001,motor-hcp_motor_025,-0.6747059560466874,0.03694377598196623,-18.263048053778775,1.6496916170978465e-13,True
62,full-hcp_emotion_001,motor-hcp_motor_050,-0.6954644199270927,0.03480564125565353,-19.981370686975275,3.239174173895812e-14,True
63,full-hcp_emotion_001,motor-hcp_motor_075,-0.7343877750913104,0.03794888542278271,-19.352024885832847,5.790678365124313e-14,True
64,full-hcp_emotion_001,motor-hcp_motor_120,-0.7323191724831669,0.03569932638979488,-20.513529148620293,2.007708363549246e-14,True
65,full-hcp_emotion_001,motor-hcp_relational_001,0.26166255406249833,0.03570391587890116,7.328679435331209,6.006272323149447e-07,True
66,full-hcp_emotion_001,motor-hcp_relational_010,0.1492601719444766,0.04751182930033624,3.1415370475626014,0.005373212896419039,False
67,full-hcp_emotion_001,motor-hcp_relational_025,0.06696483839486245,0.04058930144492386,1.6498150007761991,0.11541546803895372,False
68,full-hcp_emotion_001,motor-hcp_relational_050,-0.06010529994962688,0.044125047153497673,-1.3621583165801217,0.18907966348985727,False
69,full-hcp_emotion_001,motor-hcp_relational_075,-0.07428914193526279,0.0468139078117435,-1.586903238969232,0.12903722440251544,False
70,full-hcp_emotion_001,motor-hcp_relational_120,-0.12105213669350516,0.04479244964352703,-2.7025120898025823,0.014112586233633885,False
71,full-hcp_emotion_001,motor-hcp_social_001,0.10831261200518291,0.046883221921137426,2.3102638335602506,0.032266176142396005,False
72,full-hcp_emotion_001,motor-hcp_social_010,-0.15743726478859837,0.03920970696603278,-4.015262468678628,0.0007399408124401932,False
73,full-hcp_emotion_001,motor-hcp_social_025,-0.3762735913322401,0.03816788979905711,-9.858380783250311,6.619159990833534e-09,True
74,full-hcp_emotion_001,motor-hcp_social_050,-0.39147755747795027,0.03574768323847295,-10.951130870954676,1.1946524499420475e-09,True
75,full-hcp_emotion_001,motor-hcp_social_075,-0.42760113913208153,0.03744585855512038,-11.419183739709204,5.960890399515815e-10,True
76,full-hcp_emotion_001,motor-hcp_social_120,-0.3774460018113679,0.04035383853792044,-9.353410121237474,1.5275881662283387e-08,True
77,full-hcp_emotion_001,motor-hcp_wm_001,0.4795459570368858,0.038908501386806744,12.324966008572412,1.6477218539481106e-10,True
78,full-hcp_emotion_001,motor-hcp_wm_010,0.1438687385669501,0.042423575174052465,3.391245032430566,0.0030645456554343055,False
79,full-hcp_emotion_001,motor-hcp_wm_025,-0.1075149921971094,0.04773470942497329,-2.252344122175822,0.03631980434105827,False
80,full-hcp_emotion_001,motor-hcp_wm_050,-0.20222167783461656,0.03517751321513731,-5.748606406538086,1.537071378952347e-05,False
81,full-hcp_emotion_001,motor-hcp_wm_075,-0.23255840494323973,0.038578969977748935,-6.0281133756907375,8.459472439724286e-06,True
82,full-hcp_emotion_001,motor-hcp_wm_120,-0.24485567893006827,0.03853605092398748,-6.353938015419565,4.269861888768404e-06,True
83,full-hcp_emotion_010,full-hcp_emotion_025,-0.04413611062097308,0.01976075152931239,-2.233523889792509,0.0377347335984848,False
84,full-hcp_emotion_010,full-hcp_emotion_050,-0.05363152499820796,0.016111046425873896,-3.3288666409698386,0.003528146224555676,False
85,full-hcp_emotion_010,full-hcp_emotion_075,-0.08209073692508727,0.01856849437523107,-4.420968941595499,0.00029339229199086146,False
86,full-hcp_emotion_010,full-hcp_emotion_120,-0.11505454665592077,0.03172294471207164,-3.62685581998126,0.0017952960799836148,False
87,full-hcp_emotion_010,full-hcp_gambling_001,0.5416435687781881,0.019474265966264517,27.81329831463137,7.393766980476977e-17,True
88,full-hcp_emotion_010,full-hcp_gambling_010,0.5345481926808547,0.015233489417726894,35.090331441646725,9.688990298826772e-19,True
89,full-hcp_emotion_010,full-hcp_gambling_025,0.5370003868381966,0.01682972067706638,31.907860929026548,5.7318978864871356e-18,True
90,full-hcp_emotion_010,full-hcp_gambling_050,0.5499686786649478,0.011431630537637351,48.10938184664367,2.5734747558709063e-21,True
91,full-hcp_emotion_010,full-hcp_gambling_075,0.544140359406813,0.013966909153684266,38.95925386349898,1.363093652233733e-19,True
92,full-hcp_emotion_010,full-hcp_gambling_120,0.5516066366639676,0.01436167422221814,38.40824044111849,1.7809846934760483e-19,True
93,full-hcp_emotion_010,full-hcp_language_001,0.258303073832593,0.03919157845943696,6.590780060056398,2.620312746536104e-06,True
94,full-hcp_emotion_010,full-hcp_language_010,-0.05907593396970855,0.019180746010257106,-3.079960181846789,0.006164235429246291,False
95,full-hcp_emotion_010,full-hcp_language_025,-0.07825233481775719,0.019027227355319636,-4.112650432795685,0.0005923863454150218,False
96,full-hcp_emotion_010,full-hcp_language_050,-0.12026097396160869,0.018736713343778147,-6.418466875971257,3.7352334560142277e-06,True
97,full-hcp_emotion_010,full-hcp_language_075,-0.19461737385238917,0.028428587184311595,-6.845833477077938,1.5617755449390608e-06,True
98,full-hcp_emotion_010,full-hcp_language_120,-0.25389415536528726,0.024539317401580798,-10.346422893936394,3.0323473279744275e-09,True
99,full-hcp_emotion_010,full-hcp_motor_001,0.6903782420334381,0.0395186366800667,17.469687722847652,3.666486580783735e-13,True
100,full-hcp_emotion_010,full-hcp_motor_010,-0.33209241657820204,0.015909560236672896,-20.873764682238086,1.461729058574201e-14,True
101,full-hcp_emotion_010,full-hcp_motor_025,-0.3481199895025294,0.0189372805502421,-18.382786724785518,1.4663259552265e-13,True
102,full-hcp_emotion_010,full-hcp_motor_050,-0.374547180067352,0.012122011706253719,-30.898104138451206,1.04440843293923e-17,True
103,full-hcp_emotion_010,full-hcp_motor_075,-0.3993344669631136,0.017385342920260623,-22.969605419616716,2.5355301288933125e-15,True
104,full-hcp_emotion_010,full-hcp_motor_120,-0.4235051564117123,0.017940856422944323,-23.605626533530316,1.5344741875863449e-15,True
105,full-hcp_emotion_010,full-hcp_relational_001,0.5481854730677526,0.015183777103330172,36.10336672734231,5.685118596525522e-19,True
106,full-hcp_emotion_010,full-hcp_relational_010,0.4911984154596326,0.018788731320385634,26.14324549559586,2.330407796994848e-16,True
107,full-hcp_emotion_010,full-hcp_relational_025,0.43678180128343025,0.023825561123925643,18.332487491545947,1.540600846999736e-13,True
108,full-hcp_emotion_010,full-hcp_relational_050,0.3985777684111185,0.02003222304967296,19.89683159092149,3.498645616551766e-14,True
109,full-hcp_emotion_010,full-hcp_relational_075,0.3395879837844189,0.0268480617540867,12.648510231198655,1.0597418030937918e-10,True
110,full-hcp_emotion_010,full-hcp_relational_120,0.3787098252465991,0.026491177033208177,14.29569644156864,1.2785903612583348e-11,True
111,full-hcp_emotion_010,full-hcp_social_001,0.48079587171911325,0.02328452333455323,20.64873155490509,1.7811907824145514e-14,True
112,full-hcp_emotion_010,full-hcp_social_010,0.1420464897143446,0.030584258487967166,4.644431375383198,0.0001767736497586509,False
113,full-hcp_emotion_010,full-hcp_social_025,0.11847604617586902,0.03290592429525049,3.6004472967492167,0.001906505646935589,False
114,full-hcp_emotion_010,full-hcp_social_050,0.05102898969150712,0.03523230213082657,1.4483580863385934,0.1638192991709415,False
115,full-hcp_emotion_010,full-hcp_social_075,0.048592350384727936,0.0399004059339549,1.2178410030504543,0.2381929401140651,False
116,full-hcp_emotion_010,full-hcp_social_120,-0.002068757718422576,0.03814374774443859,-0.054235827383380376,0.9573135050499464,False
117,full-hcp_emotion_010,full-hcp_wm_001,0.7748572615481889,0.017200030691530747,45.04976040128385,8.876412971836356e-21,True
118,full-hcp_emotion_010,full-hcp_wm_010,0.4775864796631407,0.02346495391964663,20.35318208160934,2.3161627273404586e-14,True
119,full-hcp_emotion_010,full-hcp_wm_025,0.39514533665855867,0.032530582505797746,12.146887827420063,2.1090634818435373e-10,True
120,full-hcp_emotion_010,full-hcp_wm_050,0.37490364120644665,0.04405127011916175,8.51062047001837,6.606056962268085e-08,True
121,full-hcp_emotion_010,full-hcp_wm_075,0.341516495719956,0.041009396138176474,8.327762119911622,9.18423845176081e-08,True
122,full-hcp_emotion_010,full-hcp_wm_120,0.31204128956156735,0.04791942059780493,6.511791788564764,3.0811873108468277e-06,True
123,full-hcp_emotion_010,motor-hcp_emotion_001,0.3090032671350037,0.029086501950545796,10.623596734333512,1.969139628450076e-09,True
124,full-hcp_emotion_010,motor-hcp_emotion_010,0.052073019893356456,0.024681270975870345,2.1098192205849395,0.048363785393821676,False
125,full-hcp_emotion_010,motor-hcp_emotion_025,-0.070303095220794,0.0201923722922035,-3.4816659579884432,0.002497080956919169,False
126,full-hcp_emotion_010,motor-hcp_emotion_050,-0.13743145320166789,0.022497585080031024,-6.108720234317627,7.134017629181025e-06,True
127,full-hcp_emotion_010,motor-hcp_emotion_075,-0.12076859327579319,0.014988374857957065,-8.057484178258276,1.5066295073528729e-07,True
128,full-hcp_emotion_010,motor-hcp_emotion_120,-0.16568065996328268,0.02236697881829394,-7.407377693216778,5.155374017795078e-07,True
129,full-hcp_emotion_010,motor-hcp_gambling_001,0.5534345686744698,0.015649626529597782,35.36407515078853,8.376790461024457e-19,True
130,full-hcp_emotion_010,motor-hcp_gambling_010,0.555335452161322,0.01719184108014206,32.30226766130234,4.556957854570827e-18,True
131,full-hcp_emotion_010,motor-hcp_gambling_025,0.5329175727115136,0.021353979547114148,24.95635867477142,5.50151618893201e-16,True
132,full-hcp_emotion_010,motor-hcp_gambling_050,0.5155220605091224,0.017773713963874106,29.004746084973846,3.391084557690415e-17,True
133,full-hcp_emotion_010,motor-hcp_gambling_075,0.4960836219028694,0.019368821819408532,25.612483119947374,3.4059009645226656e-16,True
134,full-hcp_emotion_010,motor-hcp_gambling_120,0.48475128174010623,0.017157330263363444,28.25330481486446,5.5240773198091095e-17,True
135,full-hcp_emotion_010,motor-hcp_language_001,0.22657021587347978,0.04518151981756848,5.014665659506649,7.693926370767132e-05,False
136,full-hcp_emotion_010,motor-hcp_language_010,-0.09540589501855204,0.022521062612428446,-4.236296335586823,0.00044675739233300765,False
137,full-hcp_emotion_010,motor-hcp_language_025,-0.10532769674561364,0.019946689180033825,-5.280460120221065,4.265750269721652e-05,False
138,full-hcp_emotion_010,motor-hcp_language_050,-0.1304970335429646,0.024849510371133556,-5.2514931519357635,4.547420194874428e-05,False
139,full-hcp_emotion_010,motor-hcp_language_075,-0.17662533712227782,0.025962737842268626,-6.803032029800917,1.702421704697151e-06,True
140,full-hcp_emotion_010,motor-hcp_language_120,-0.2168597067643158,0.023426233683295015,-9.25713068929881,1.7977917886044013e-08,True
141,full-hcp_emotion_010,motor-hcp_motor_001,0.5818424184581604,0.025569664226063958,22.755184163312958,3.0121283825131122e-15,True
142,full-hcp_emotion_010,motor-hcp_motor_010,-0.3207519764307766,0.017772811612479733,-18.047340140912233,2.0434001192154183e-13,True
143,full-hcp_emotion_010,motor-hcp_motor_025,-0.3729689136414541,0.0173556522685153,-21.489766438686548,8.59349693496252e-15,True
144,full-hcp_emotion_010,motor-hcp_motor_050,-0.3937273775218596,0.015179204027831732,-25.938605001944982,2.6952145983768795e-16,True
145,full-hcp_emotion_010,motor-hcp_motor_075,-0.43265073268607707,0.02081552466621167,-20.785002522101568,1.57988295701943e-14,True
146,full-hcp_emotion_010,motor-hcp_motor_120,-0.4305821300779337,0.015545426787775504,-27.69831513513233,7.984831726316698e-17,True
147,full-hcp_emotion_010,motor-hcp_relational_001,0.5633995964677315,0.015520612461138755,36.30008789140236,5.134643931152228e-19,True
148,full-hcp_emotion_010,motor-hcp_relational_010,0.4509972143497098,0.027274282831403752,16.53562138141463,9.795112123308923e-13,True
149,full-hcp_emotion_010,motor-hcp_relational_025,0.3687018808000956,0.030553707891920974,12.06733670768607,2.3571084920202204e-10,True
150,full-hcp_emotion_010,motor-hcp_relational_050,0.2416317424556063,0.027045161046084214,8.934379870908234,3.12906988594666e-08,True
151,full-hcp_emotion_010,motor-hcp_relational_075,0.22744790046997038,0.026135604410891182,8.70260725155408,4.695653129453018e-08,True
152,full-hcp_emotion_010,motor-hcp_relational_120,0.18068490571172802,0.023002373508229562,7.855054855408046,2.196532204242841e-07,True
153,full-hcp_emotion_010,motor-hcp_social_001,0.41004965441041613,0.028285499710205983,14.496814926782502,1.0015600489303302e-11,True
154,full-hcp_emotion_010,motor-hcp_social_010,0.1442997776166348,0.025086980648806902,5.751978671195629,1.5259500635903282e-05,False
155,full-hcp_emotion_010,motor-hcp_social_025,-0.07453654892700694,0.018856687731566662,-3.952791178815064,0.0008534373753788093,False
156,full-hcp_emotion_010,motor-hcp_social_050,-0.08974051507271713,0.0174760700431146,-5.135051235851164,5.885221872098885e-05,False
157,full-hcp_emotion_010,motor-hcp_social_075,-0.12586409672684834,0.024917050750369808,-5.051324010526419,7.089998246149215e-05,False
158,full-hcp_emotion_010,motor-hcp_social_120,-0.07570895940613473,0.017214183597387106,-4.398056926593161,0.0003090819707336129,False
159,full-hcp_emotion_010,motor-hcp_wm_001,0.7812829994421191,0.018801705359658277,41.553836978983426,4.0588025406890795e-20,True
160,full-hcp_emotion_010,motor-hcp_wm_010,0.44560578097218323,0.020809168117094684,21.41391613853699,9.167360540345752e-15,True
161,full-hcp_emotion_010,motor-hcp_wm_025,0.19422205020812378,0.020464277247098952,9.490784739815672,1.2131480001231973e-08,True
162,full-hcp_emotion_010,motor-hcp_wm_050,0.09951536457061669,0.019251694880958695,5.169174204451189,5.456097221970073e-05,False
163,full-hcp_emotion_010,motor-hcp_wm_075,0.06917863746199343,0.015827067350344462,4.370906873059323,0.0003287735292206496,False
164,full-hcp_emotion_010,motor-hcp_wm_120,0.056881363475164946,0.015636094389441076,3.6378242583120026,0.0017510184038628956,False
165,full-hcp_emotion_025,full-hcp_emotion_050,-0.00949541437723488,0.016931854569323192,-0.5608017915791982,0.5814865502813344,False
166,full-hcp_emotion_025,full-hcp_emotion_075,-0.03795462630411419,0.019515037148331433,-1.9448913171738116,0.0667404100931293,False
167,full-hcp_emotion_025,full-hcp_emotion_120,-0.07091843603494768,0.02210244076662575,-3.2086246394123643,0.004623899428437658,False
168,full-hcp_emotion_025,full-hcp_gambling_001,0.5857796793991612,0.018336170784788088,31.946674486972558,5.603274740667802e-18,True
169,full-hcp_emotion_025,full-hcp_gambling_010,0.5786843033018279,0.01334691727506869,43.357150671996635,1.8253268556246957e-20,True
170,full-hcp_emotion_025,full-hcp_gambling_025,0.5811364974591696,0.012001085668189622,48.423660452615934,2.2761713319115025e-21,True
171,full-hcp_emotion_025,full-hcp_gambling_050,0.5941047892859208,0.014240489386537799,41.71940817199414,3.76637527484011e-20,True
172,full-hcp_emotion_025,full-hcp_gambling_075,0.5882764700277859,0.014377572281219806,40.916258915018716,5.42805156458771e-20,True
173,full-hcp_emotion_025,full-hcp_gambling_120,0.5957427472849406,0.01305857048626388,45.620824110234246,7.001678537646121e-21,True
174,full-hcp_emotion_025,full-hcp_language_001,0.30243918445356605,0.03328989867504724,9.085013667532197,2.4121217115373952e-08,True
175,full-hcp_emotion_025,full-hcp_language_010,-0.01493982334873547,0.01812686377936359,-0.8241813658766286,0.42006296431242807,False
176,full-hcp_emotion_025,full-hcp_language_025,-0.0341162241967841,0.016589365733556606,-2.056511668060615,0.05373112600076047,False
177,full-hcp_emotion_025,full-hcp_language_050,-0.0761248633406356,0.01962203161079336,-3.879560733087501,0.0010088201351578228,False
178,full-hcp_emotion_025,full-hcp_language_075,-0.15048126323141606,0.020827155637581217,-7.225243132090618,7.351188135882071e-07,True
179,full-hcp_emotion_025,full-hcp_language_120,-0.2097580447443142,0.027455059462398217,-7.640050644639605,3.2978472850250095e-07,True
180,full-hcp_emotion_025,full-hcp_motor_001,0.7345143526544113,0.03539507707374736,20.751878887677375,1.6265090713963403e-14,True
181,full-hcp_emotion_025,full-hcp_motor_010,-0.28795630595722893,0.01926583648304912,-14.94647305921987,5.861147976041955e-12,True
182,full-hcp_emotion_025,full-hcp_motor_025,-0.30398387888155637,0.014236188180805177,-21.352898333517498,9.65818587007891e-15,True
183,full-hcp_emotion_025,full-hcp_motor_050,-0.33041106944637894,0.016198044964895613,-20.39820670719494,2.2248227423757862e-14,True
184,full-hcp_emotion_025,full-hcp_motor_075,-0.3551983563421405,0.016945754977613667,-20.960904770036993,1.3547340708313394e-14,True
185,full-hcp_emotion_025,full-hcp_motor_120,-0.37936904579073916,0.014700618861121882,-25.80633165002602,2.962584588670724e-16,True
186,full-hcp_emotion_025,full-hcp_relational_001,0.5923215836887257,0.016334161279187253,36.26274857732996,5.234647525547282e-19,True
187,full-hcp_emotion_025,full-hcp_relational_010,0.5353345260806057,0.02035128208664967,26.30470767400852,2.0793490258320048e-16,True
188,full-hcp_emotion_025,full-hcp_relational_025,0.48091791190440325,0.027895036368475186,17.24026832414886,4.646916623058086e-13,True
189,full-hcp_emotion_025,full-hcp_relational_050,0.4427138790320916,0.02343846567042166,18.888347268856318,8.983097917321827e-14,True
190,full-hcp_emotion_025,full-hcp_relational_075,0.38372409440539196,0.02413805598843285,15.897058760211495,1.97291143191505e-12,True
191,full-hcp_emotion_025,full-hcp_relational_120,0.4228459358675722,0.023144777681531732,18.26960455986493,1.6390528351871462e-13,True
192,full-hcp_emotion_025,full-hcp_social_001,0.5249319823400864,0.024954597418851476,21.035481900563,1.2696994062329775e-14,True
193,full-hcp_emotion_025,full-hcp_social_010,0.1861826003353177,0.02752391905400434,6.764392816662886,1.8406278063779415e-06,True
194,full-hcp_emotion_025,full-hcp_social_025,0.1626121567968421,0.03366693289356881,4.830025868733202,0.00011634123170390288,False
195,full-hcp_emotion_025,full-hcp_social_050,0.0951651003124802,0.030417128896416665,3.128668081611452,0.005529904439089736,False
196,full-hcp_emotion_025,full-hcp_social_075,0.09272846100570102,0.0389524024225537,2.3805582002308188,0.027909627874098807,False
197,full-hcp_emotion_025,full-hcp_social_120,0.0420673529025505,0.03392070036415092,1.2401675805906813,0.23001131282509227,False
198,full-hcp_emotion_025,full-hcp_wm_001,0.818993372169162,0.020040853512767937,40.866192233149405,5.554423619349877e-20,True
199,full-hcp_emotion_025,full-hcp_wm_010,0.5217225902841138,0.018353475581774126,28.426364693682817,4.9315067002857035e-17,True
200,full-hcp_emotion_025,full-hcp_wm_025,0.4392814472795319,0.03506002848189163,12.529409310275348,1.24538444400483e-10,True
201,full-hcp_emotion_025,full-hcp_wm_050,0.41903975182741976,0.0377841318127448,11.090363380695049,9.692413970749635e-10,True
202,full-hcp_emotion_025,full-hcp_wm_075,0.3856526063409291,0.04142712563254684,9.309180891805457,1.6460383955749897e-08,True
203,full-hcp_emotion_025,full-hcp_wm_120,0.3561774001825405,0.03980656090038875,8.94770590892875,3.0575118336212244e-08,True
204,full-hcp_emotion_025,motor-hcp_emotion_001,0.3531393777559767,0.02614460987304224,13.507158051729027,3.427209304875218e-11,True
205,full-hcp_emotion_025,motor-hcp_emotion_010,0.09620913051432953,0.02716171472235852,3.542086039035441,0.0021770360787725304,False
206,full-hcp_emotion_025,motor-hcp_emotion_025,-0.02616698459982092,0.018152953825465765,-1.4414725477411132,0.1657308880601595,False
207,full-hcp_emotion_025,motor-hcp_emotion_050,-0.09329534258069482,0.018524509969797598,-5.036319056903731,7.33113669042002e-05,False
208,full-hcp_emotion_025,motor-hcp_emotion_075,-0.0766324826548201,0.020240948765663548,-3.7860123822267826,0.0012490158141460048,False
209,full-hcp_emotion_025,motor-hcp_emotion_120,-0.12154454934230963,0.026475251109863172,-4.590874278696796,0.00019954333902283633,False
210,full-hcp_emotion_025,motor-hcp_gambling_001,0.5975706792954428,0.016438279583196467,36.35238567826109,4.997943662045916e-19,True
211,full-hcp_emotion_025,motor-hcp_gambling_010,0.5994715627822951,0.013382352271355195,44.795679461036045,9.874012769275946e-21,True
212,full-hcp_emotion_025,motor-hcp_gambling_025,0.5770536833324867,0.01443164713905429,39.98529604918689,8.365342113436127e-20,True
