,mean_diff,sem,t_df19,p,sidak_sig
full-hcp.*emotion.*scratch.*010 - motor-hcp.*gambling.*scratch.*001,0.4117012647073362,0.02682315208045187,15.348727974717598,3.6712419202705326e-12,True
full-hcp.*emotion.*scratch.*010 - motor-hcp.*gambling.*scratch.*010,0.42508738426586457,0.030950453723982103,13.734447580536877,2.5670386504748828e-11,True
full-hcp.*emotion.*scratch.*010 - motor-hcp.*gambling.*scratch.*025,0.39373205163415004,0.0326383004396527,12.063497373650002,2.369825968363687e-10,True
full-hcp.*emotion.*scratch.*010 - motor-hcp.*gambling.*scratch.*050,0.3874733896621665,0.028195164379993316,13.742547638314509,2.540921772277651e-11,True
full-hcp.*emotion.*scratch.*010 - motor-hcp.*gambling.*scratch.*075,0.34800217001859707,0.025904813073926183,13.43388076283282,3.765079927126479e-11,True
full-hcp.*emotion.*scratch.*010 - motor-hcp.*gambling.*scratch.*120,0.344960978257557,0.030625141885541492,11.2639797571164,7.488280649708183e-10,True
full-hcp.*emotion.*scratch.*010 - motor-hcp.*gambling.*pretrained.*001,0.4510753184808743,0.0274835839362931,16.412536280801877,1.1189692757730934e-12,True
full-hcp.*emotion.*scratch.*010 - motor-hcp.*gambling.*pretrained.*010,0.4414909658960503,0.026397292936710573,16.724857619095904,7.995830688524642e-13,True
full-hcp.*emotion.*scratch.*010 - motor-hcp.*gambling.*pretrained.*025,0.4280105396281481,0.029300874256968604,14.607432388347755,8.767441543796778e-12,True
full-hcp.*emotion.*scratch.*010 - motor-hcp.*gambling.*pretrained.*050,0.3994781771953491,0.02474033149840451,16.146840118981885,1.4959245555542932e-12,True
full-hcp.*emotion.*scratch.*010 - motor-hcp.*gambling.*pretrained.*075,0.40007251962641266,0.03018283080924121,13.254970090609284,4.7450738897656854e-11,True
full-hcp.*emotion.*scratch.*010 - motor-hcp.*gambling.*pretrained.*120,0.3804490310619261,0.02357310908030731,16.139111296937433,1.5087058483558456e-12,True
full-hcp.*emotion.*scratch.*010 - motor-hcp.*language.*scratch.*001,0.22509405506654662,0.05225993103474714,4.307201532984873,0.00038009067226182344,False
full-hcp.*emotion.*scratch.*010 - motor-hcp.*language.*scratch.*010,-0.17316149800773037,0.0305967452408282,-5.659474452095127,1.863210595051804e-05,False
full-hcp.*emotion.*scratch.*010 - motor-hcp.*language.*scratch.*025,-0.18845067192695877,0.03285915742957417,-5.735103595728473,1.5824414840216513e-05,False
full-hcp.*emotion.*scratch.*010 - motor-hcp.*language.*scratch.*050,-0.18987384220082335,0.02552806002744102,-7.437848469359646,4.860377016360126e-07,True
full-hcp.*emotion.*scratch.*010 - motor-hcp.*language.*scratch.*075,-0.26520385327428114,0.036450510752151104,-7.275723928192976,6.659667243561568e-07,True
full-hcp.*emotion.*scratch.*010 - motor-hcp.*language.*scratch.*120,-0.304841269412489,0.03332636939050119,-9.147149089074672,2.1683673327813982e-08,True
full-hcp.*emotion.*scratch.*010 - motor-hcp.*language.*pretrained.*001,-0.016046177480316226,0.061563238166401295,-0.26064544293372754,0.7971699345935511,False
full-hcp.*emotion.*scratch.*010 - motor-hcp.*language.*pretrained.*010,-0.2617428461901029,0.03601226276140344,-7.268158847008882,6.758849324701904e-07,True
full-hcp.*emotion.*scratch.*010 - motor-hcp.*language.*pretrained.*025,-0.2662972757249976,0.03206245130414246,-8.305580668144113,9.561571923242677e-08,True
full-hcp.*emotion.*scratch.*010 - motor-hcp.*language.*pretrained.*050,-0.315212779045835,0.04918962572662855,-6.408115011844788,3.8161166261084055e-06,False
full-hcp.*emotion.*scratch.*010 - motor-hcp.*language.*pretrained.*075,-0.33213937513100367,0.03341127216746718,-9.940937701091505,5.789489277682402e-09,True
full-hcp.*emotion.*scratch.*010 - motor-hcp.*language.*pretrained.*120,-0.37297069827687185,0.02558807408543624,-14.575958199572066,9.105048956674851e-12,True
full-hcp.*emotion.*scratch.*010 - motor-hcp.*motor.*scratch.*001,0.46815175141742726,0.04714040516258557,9.931008225380936,5.883258882305144e-09,True
full-hcp.*emotion.*scratch.*010 - motor-hcp.*motor.*scratch.*010,-0.40172882529642384,0.023491722966586952,-17.100866797544644,5.373943117183208e-13,True
full-hcp.*emotion.*scratch.*010 - motor-hcp.*motor.*scratch.*025,-0.4645124321838724,0.03179596536878039,-14.609162728550608,8.749265866897721e-12,True
full-hcp.*emotion.*scratch.*010 - motor-hcp.*motor.*scratch.*050,-0.47891890204614995,0.02792236400958137,-17.151803546498144,5.095345838346209e-13,True
full-hcp.*emotion.*scratch.*010 - motor-hcp.*motor.*scratch.*075,-0.5496886387083638,0.030949086284757135,-17.76106194705636,2.724338561553388e-13,True
full-hcp.*emotion.*scratch.*010 - motor-hcp.*motor.*scratch.*120,-0.5597053808245197,0.024891403451246737,-22.485890838609407,3.747641858010395e-15,True
full-hcp.*emotion.*scratch.*010 - motor-hcp.*motor.*pretrained.*001,0.4514405313381643,0.038604505603227125,11.693985566814934,4.0029607667109353e-10,True
