mi,class,fold,attr_method,contrast
0.005254022895010202,footleft,1,lrp,attr-real-vs-shuffled
0.0073892247165199265,footleft,1,lrp,attr-real-vs-shuffled
0.0006537233271970422,footleft,1,lrp,attr-real-vs-shuffled
0.007957575562223873,footleft,1,lrp,attr-real-vs-shuffled
0.010918207013190795,footleft,1,lrp,attr-real-vs-shuffled
0.002750974192170297,footleft,1,lrp,attr-real-vs-shuffled
0.0014007509120341766,footleft,1,lrp,attr-real-vs-shuffled
0.0026152495435329826,footleft,1,lrp,attr-real-vs-shuffled
0.005846464172486243,footleft,1,lrp,attr-real-vs-shuffled
0.0016766468782094535,footleft,1,lrp,attr-real-vs-shuffled
0.006397013603089974,footleft,1,lrp,attr-real-vs-shuffled
0.004513145714007294,footleft,1,lrp,attr-real-vs-shuffled
0.0021891354144982778,footleft,1,lrp,attr-real-vs-shuffled
0.0020997613960007655,footleft,1,lrp,attr-real-vs-shuffled
0.0024056262186586963,footleft,1,lrp,attr-real-vs-shuffled
0.001646273929044817,footleft,1,lrp,attr-real-vs-shuffled
0.0060869968545476105,footleft,1,lrp,attr-real-vs-shuffled
0.00707995871257161,footleft,1,lrp,attr-real-vs-shuffled
0.0067482493194850335,footleft,1,lrp,attr-real-vs-shuffled
0.002676219735249674,footleft,1,lrp,attr-real-vs-shuffled
0.0009502384271202757,footleft,1,guidedbackprop,attr-real-vs-shuffled
0.0,footleft,1,guidedbackprop,attr-real-vs-shuffled
0.00107739607520152,footleft,1,guidedbackprop,attr-real-vs-shuffled
0.0009706745147655127,footleft,1,guidedbackprop,attr-real-vs-shuffled
0.0,footleft,1,guidedbackprop,attr-real-vs-shuffled
0.000372684800327594,footleft,1,guidedbackprop,attr-real-vs-shuffled
0.0002966795184313753,footleft,1,guidedbackprop,attr-real-vs-shuffled
0.00019964135345063028,footleft,1,guidedbackprop,attr-real-vs-shuffled
0.000275248163474906,footleft,1,guidedbackprop,attr-real-vs-shuffled
0.00021221615563771223,footleft,1,guidedbackprop,attr-real-vs-shuffled
0.0,footleft,1,guidedbackprop,attr-real-vs-shuffled
0.0,footleft,1,guidedbackprop,attr-real-vs-shuffled
0.0,footleft,1,guidedbackprop,attr-real-vs-shuffled
0.0,footleft,1,guidedbackprop,attr-real-vs-shuffled
0.0008857554018781855,footleft,1,guidedbackprop,attr-real-vs-shuffled
0.0008638866323984473,footleft,1,guidedbackprop,attr-real-vs-shuffled
7.878222478918673e-05,footleft,1,guidedbackprop,attr-real-vs-shuffled
0.0,footleft,1,guidedbackprop,attr-real-vs-shuffled
0.0003972059622814328,footleft,1,guidedbackprop,attr-real-vs-shuffled
0.0,footleft,1,guidedbackprop,attr-real-vs-shuffled
0.003917185241163246,footright,1,lrp,attr-real-vs-shuffled
0.0034225042522244564,footright,1,lrp,attr-real-vs-shuffled
0.0,footright,1,lrp,attr-real-vs-shuffled
0.006442465911407069,footright,1,lrp,attr-real-vs-shuffled
0.00816915641722371,footright,1,lrp,attr-real-vs-shuffled
0.0032718848100774522,footright,1,lrp,attr-real-vs-shuffled
0.002860342372270175,footright,1,lrp,attr-real-vs-shuffled
0.0040503735872405855,footright,1,lrp,attr-real-vs-shuffled
0.0070074725180404585,footright,1,lrp,attr-real-vs-shuffled
0.008493207988763185,footright,1,lrp,attr-real-vs-shuffled
0.009487272817074732,footright,1,lrp,attr-real-vs-shuffled
0.010808595587530778,footright,1,lrp,attr-real-vs-shuffled
0.0016223343269095025,footright,1,lrp,attr-real-vs-shuffled
0.0036428692123013917,footright,1,lrp,attr-real-vs-shuffled
0.015254837440385138,footright,1,lrp,attr-real-vs-shuffled
0.004155809260220522,footright,1,lrp,attr-real-vs-shuffled
0.012696907263397783,footright,1,lrp,attr-real-vs-shuffled
0.003315993496113556,footright,1,lrp,attr-real-vs-shuffled
0.01093191361952739,footright,1,lrp,attr-real-vs-shuffled
0.004660945067424205,footright,1,lrp,attr-real-vs-shuffled
0.0008999917416367964,footright,1,guidedbackprop,attr-real-vs-shuffled
0.00032423254284008607,footright,1,guidedbackprop,attr-real-vs-shuffled
0.0012643727514749514,footright,1,guidedbackprop,attr-real-vs-shuffled
0.0,footright,1,guidedbackprop,attr-real-vs-shuffled
0.0,footright,1,guidedbackprop,attr-real-vs-shuffled
0.0008927972286794095,footright,1,guidedbackprop,attr-real-vs-shuffled
0.0009658571281487838,footright,1,guidedbackprop,attr-real-vs-shuffled
0.0,footright,1,guidedbackprop,attr-real-vs-shuffled
0.0,footright,1,guidedbackprop,attr-real-vs-shuffled
0.0,footright,1,guidedbackprop,attr-real-vs-shuffled
0.0008325620919951149,footright,1,guidedbackprop,attr-real-vs-shuffled
0.0012603156168937701,footright,1,guidedbackprop,attr-real-vs-shuffled
0.0,footright,1,guidedbackprop,attr-real-vs-shuffled
0.0006402854523139823,footright,1,guidedbackprop,attr-real-vs-shuffled
0.0002466580859676881,footright,1,guidedbackprop,attr-real-vs-shuffled
0.0002847352260237912,footright,1,guidedbackprop,attr-real-vs-shuffled
0.0,footright,1,guidedbackprop,attr-real-vs-shuffled
0.0,footright,1,guidedbackprop,attr-real-vs-shuffled
0.0006814067779519206,footright,1,guidedbackprop,attr-real-vs-shuffled
0.00016613739327819843,footright,1,guidedbackprop,attr-real-vs-shuffled
0.0027077573503833108,handleft,1,lrp,attr-real-vs-shuffled
0.0036974790210297925,handleft,1,lrp,attr-real-vs-shuffled
0.00814490219262165,handleft,1,lrp,attr-real-vs-shuffled
0.00270918528905284,handleft,1,lrp,attr-real-vs-shuffled
0.009275588303910176,handleft,1,lrp,attr-real-vs-shuffled
0.002564028030653809,handleft,1,lrp,attr-real-vs-shuffled
0.0026921263597690093,handleft,1,lrp,attr-real-vs-shuffled
0.004191251396566287,handleft,1,lrp,attr-real-vs-shuffled
0.0013263532772542774,handleft,1,lrp,attr-real-vs-shuffled
0.0010324359188871313,handleft,1,lrp,attr-real-vs-shuffled
0.004049307299746729,handleft,1,lrp,attr-real-vs-shuffled
0.003347016268989922,handleft,1,lrp,attr-real-vs-shuffled
0.003533715431093043,handleft,1,lrp,attr-real-vs-shuffled
0.005226486639643646,handleft,1,lrp,attr-real-vs-shuffled
0.0031778032198630513,handleft,1,lrp,attr-real-vs-shuffled
0.0048112858200379804,handleft,1,lrp,attr-real-vs-shuffled
0.0009570368109192984,handleft,1,lrp,attr-real-vs-shuffled
0.004703153388717851,handleft,1,lrp,attr-real-vs-shuffled
0.004556080983153521,handleft,1,lrp,attr-real-vs-shuffled
0.0009547168874295409,handleft,1,lrp,attr-real-vs-shuffled
0.0,handleft,1,guidedbackprop,attr-real-vs-shuffled
0.0012554647378015815,handleft,1,guidedbackprop,attr-real-vs-shuffled
0.0003904525017350835,handleft,1,guidedbackprop,attr-real-vs-shuffled
0.0,handleft,1,guidedbackprop,attr-real-vs-shuffled
3.5036235126462145e-05,handleft,1,guidedbackprop,attr-real-vs-shuffled
0.0008877419318427116,handleft,1,guidedbackprop,attr-real-vs-shuffled
0.0005042373698076474,handleft,1,guidedbackprop,attr-real-vs-shuffled
0.000652846126998341,handleft,1,guidedbackprop,attr-real-vs-shuffled
8.243466426094415e-05,handleft,1,guidedbackprop,attr-real-vs-shuffled
0.0,handleft,1,guidedbackprop,attr-real-vs-shuffled
0.0007346540354769004,handleft,1,guidedbackprop,attr-real-vs-shuffled
0.0008774613318456304,handleft,1,guidedbackprop,attr-real-vs-shuffled
0.0,handleft,1,guidedbackprop,attr-real-vs-shuffled
0.0,handleft,1,guidedbackprop,attr-real-vs-shuffled
0.0,handleft,1,guidedbackprop,attr-real-vs-shuffled
0.003099512965297535,handleft,1,guidedbackprop,attr-real-vs-shuffled
0.0005057212037264947,handleft,1,guidedbackprop,attr-real-vs-shuffled
0.0,handleft,1,guidedbackprop,attr-real-vs-shuffled
0.00048642324341496845,handleft,1,guidedbackprop,attr-real-vs-shuffled
0.002447145952610086,handleft,1,guidedbackprop,attr-real-vs-shuffled
0.0044017648812770815,handright,1,lrp,attr-real-vs-shuffled
0.0072298854912871136,handright,1,lrp,attr-real-vs-shuffled
0.004346145016692837,handright,1,lrp,attr-real-vs-shuffled
0.004129011305626484,handright,1,lrp,attr-real-vs-shuffled
0.00332041018385576,handright,1,lrp,attr-real-vs-shuffled
