train_loss,valid_loss,train_acc,valid_acc
1.6063816326005118,1.6062116452625819,0.24107142857142858,0.24285714285714285
1.601453379222325,1.6009531259536742,0.26785714285714285,0.2857142857142857
1.5731307762009756,1.5699549334389822,0.45535714285714285,0.44285714285714284
1.4660669599260603,1.4612786974225724,0.5267857142857143,0.5071428571428571
1.1437091942344393,1.1595163464546203,0.7910714285714285,0.7785714285714286
0.7468004863177027,0.7839326305048806,0.8553571428571428,0.8214285714285714
0.4830721661980663,0.5389457132135119,0.8535714285714285,0.7714285714285715
0.33091950846969015,0.4099165040467467,0.9232142857142858,0.8571428571428571
0.3001946881679552,0.3866346809480872,0.925,0.8714285714285714
0.21976331856567413,0.2918489930752133,0.9410714285714286,0.9142857142857143
0.21683318403416446,0.27618926252637593,0.95,0.9214285714285714
0.16897696907503165,0.22239358286772457,0.9535714285714286,0.9285714285714286
0.14570616491213773,0.18723672414863748,0.9660714285714286,0.9428571428571428
0.12359344751540838,0.149915360158775,0.9678571428571429,0.9571428571428572
0.11330416938674587,0.1368818808837594,0.9660714285714286,0.9571428571428572
0.09756560616681652,0.12441510635918739,0.9714285714285714,0.9642857142857143
0.09109101904215484,0.0998963807603494,0.9696428571428571,0.9571428571428572
0.0854581283790042,0.12087499163047011,0.9696428571428571,0.9642857142857143
0.07836926122872682,0.08152962546009804,0.975,0.9642857142857143
0.07132446186708422,0.07671261462705194,0.9696428571428571,0.9785714285714285
0.06396218473017826,0.0975776703421226,0.9785714285714285,0.9714285714285714
0.058430669251668274,0.0648404313557746,0.9785714285714285,0.9785714285714285
0.061655359465087906,0.0789574060704451,0.975,0.9642857142857143
0.0496416523202957,0.060324119539521756,0.9857142857142858,0.9785714285714285
0.050721240937254414,0.05999567982501049,0.9821428571428571,0.9857142857142858
0.04048690209404283,0.04847230072759885,0.9857142857142858,0.9857142857142858
0.03370734471789173,0.05638521810584669,0.9892857142857143,0.9857142857142858
0.03284486241509837,0.05452507356608294,0.9910714285714286,0.9857142857142858
0.03341938443912785,0.0515654737285461,0.9857142857142858,0.9785714285714285
0.025991772868095453,0.05625896671548206,0.9928571428571429,0.9857142857142858
0.027159708637378027,0.05389218199542008,0.9892857142857143,0.9857142857142858
0.020069911289468313,0.03542114906375455,0.9928571428571429,0.9857142857142858
0.023029805556336252,0.04168712737250644,0.9928571428571429,0.9857142857142858
0.019752375118675402,0.05134932322723498,0.9946428571428572,0.9785714285714285
0.012668774449751334,0.03675260789052065,0.9982142857142857,0.9857142857142858
0.015184278110508778,0.06448520598143677,0.9946428571428572,0.9785714285714285
0.011910208712076934,0.06100487831958686,0.9982142857142857,0.9857142857142858
0.011361439596744396,0.04874870173786883,0.9964285714285714,0.9857142857142858
0.008559417272992333,0.04194485379700633,0.9982142857142857,0.9857142857142858
0.007432341470031785,0.023705893072990543,0.9982142857142857,0.9928571428571429
0.006423702360764492,0.027158918706189538,1.0,0.9857142857142858
0.007942892352141863,0.05382624800909025,0.9982142857142857,0.9785714285714285
0.006825146101425477,0.04495528362625889,1.0,0.9857142857142858
0.005940365780689826,0.03406846359887165,1.0,0.9857142857142858
0.004013548371653921,0.029602841906285246,1.0,0.9857142857142858
0.003392877810909451,0.044077386842773486,1.0,0.9857142857142858
0.0026465614741900266,0.047546029402397695,1.0,0.9857142857142858
0.0028612871082701954,0.03752682315968033,1.0,0.9785714285714285
0.0019916175659053918,0.022242295533387742,1.0,0.9928571428571429
0.0015704661414869038,0.03234277716044213,1.0,0.9857142857142858
0.00756896172650786,0.06162368291698128,0.9964285714285714,0.9857142857142858
0.0009788155983470048,0.04239025388550419,1.0,0.9928571428571429
0.0007241666343500621,0.03452176325502348,1.0,0.9857142857142858
0.0006909204634238085,0.048826835118084534,1.0,0.9857142857142858
0.00035487425708528826,0.022706199427963317,1.0,0.9857142857142858
0.000359822368720624,0.038018505173950654,1.0,0.9857142857142858
0.00045792073515651716,0.08067559843866705,1.0,0.9785714285714285
0.00018628420347912566,0.04788927451374145,1.0,0.9857142857142858
0.0003278474759375705,0.027700428992480753,1.0,0.9857142857142858
0.00034447583753263494,0.02624915249660518,1.0,0.9857142857142858
