footleft,footright,handleft,handright,tongue,real,predicted,epoch
0.1931961476802826,0.20192481577396393,0.19109836220741272,0.20820432901382446,0.20557637512683868,0.0,3.0,0
0.19435690343379974,0.20130667090415955,0.19164015352725983,0.2098921537399292,0.20280411839485168,0.0,3.0,0
0.19257977604866028,0.2017991840839386,0.19086405634880066,0.20844493806362152,0.20631198585033417,4.0,3.0,0
0.19385389983654022,0.20114679634571075,0.19173382222652435,0.2097424417734146,0.20352308452129364,0.0,3.0,0
0.1926904022693634,0.2019606977701187,0.19092091917991638,0.20820142328739166,0.20622654259204865,1.0,3.0,0
0.19152264297008514,0.20176288485527039,0.19014441967010498,0.20840996503829956,0.20816011726856232,4.0,3.0,0
0.19343781471252441,0.20176814496517181,0.1911991387605667,0.20922434329986572,0.20437057316303253,3.0,3.0,0
0.19370217621326447,0.20191651582717896,0.1912752240896225,0.20917731523513794,0.20392876863479614,0.0,3.0,0
0.1931620091199875,0.20139409601688385,0.19136162102222443,0.20936614274978638,0.20471617579460144,4.0,3.0,0
0.19373512268066406,0.20116956532001495,0.1914038509130478,0.20836563408374786,0.2053258717060089,4.0,3.0,0
0.1944885104894638,0.20106090605258942,0.19137193262577057,0.2102142870426178,0.202864408493042,0.0,3.0,0
0.19371382892131805,0.2014598697423935,0.19156022369861603,0.20948681235313416,0.20377925038337708,0.0,3.0,0
0.19466181099414825,0.2006656974554062,0.19168289005756378,0.21048638224601746,0.2025032490491867,0.0,3.0,0
0.19333384931087494,0.20198802649974823,0.19111904501914978,0.20915700495243073,0.20440205931663513,0.0,3.0,0
0.1944740116596222,0.20105281472206116,0.19165067374706268,0.21048063039779663,0.2023419588804245,1.0,3.0,0
0.19394275546073914,0.20135416090488434,0.191640242934227,0.20975889265537262,0.2033039629459381,1.0,3.0,0
0.19191087782382965,0.20177681744098663,0.19050699472427368,0.20823220908641815,0.2075730860233307,4.0,3.0,0
0.19394932687282562,0.2008322775363922,0.19132885336875916,0.2102174162864685,0.2036721557378769,0.0,3.0,0
0.192081019282341,0.20145437121391296,0.19027645885944366,0.20817454159259796,0.20801366865634918,4.0,3.0,0
0.19408085942268372,0.20119896531105042,0.19155116379261017,0.21000616252422333,0.20316286385059357,1.0,3.0,0
0.19497239589691162,0.20050042867660522,0.19152410328388214,0.21088777482509613,0.2021152824163437,3.0,3.0,0
0.19492554664611816,0.2006550133228302,0.19162489473819733,0.21031305193901062,0.20248153805732727,4.0,3.0,0
0.19358354806900024,0.20105312764644623,0.19205500185489655,0.20984958112239838,0.20345869660377502,2.0,3.0,0
0.19349293410778046,0.20134708285331726,0.1913885623216629,0.2078702300786972,0.20590128004550934,4.0,3.0,0
0.19400392472743988,0.20156773924827576,0.19137385487556458,0.20987671613693237,0.203177809715271,0.0,3.0,0
0.19465573132038116,0.20023579895496368,0.19241148233413696,0.21030934154987335,0.20238764584064484,2.0,3.0,0
0.19408194720745087,0.20122873783111572,0.1915712058544159,0.20896629989147186,0.20415183901786804,4.0,3.0,0
0.19417281448841095,0.20155476033687592,0.19162185490131378,0.20947454869747162,0.20317594707012177,1.0,3.0,0
0.19435429573059082,0.20168013870716095,0.1911596953868866,0.20938023924827576,0.20342564582824707,3.0,3.0,0
0.19373778998851776,0.2009773701429367,0.19171515107154846,0.20963537693023682,0.20393438637256622,2.0,3.0,0
0.19358280301094055,0.20136503875255585,0.19143171608448029,0.20882238447666168,0.20479801297187805,0.0,3.0,0
0.19490136206150055,0.20097550749778748,0.19108451902866364,0.21052221953868866,0.20251642167568207,3.0,3.0,0
0.1917220950126648,0.20160995423793793,0.19094125926494598,0.20856498181819916,0.20716170966625214,4.0,3.0,0
0.1928006112575531,0.20220857858657837,0.19116458296775818,0.20852743089199066,0.2052987515926361,0.0,3.0,0
0.19335995614528656,0.20250500738620758,0.19056808948516846,0.2089499980211258,0.20461690425872803,1.0,3.0,0
0.1913500726222992,0.2017216831445694,0.19024190306663513,0.20684930682182312,0.20983704924583435,4.0,4.0,0
0.1921023279428482,0.20193423330783844,0.19169220328330994,0.2080594152212143,0.20621183514595032,2.0,3.0,0
0.19185185432434082,0.20213867723941803,0.19041785597801208,0.2076214700937271,0.20797009766101837,4.0,4.0,0
0.19423454999923706,0.20087680220603943,0.1921779364347458,0.20965376496315002,0.20305697619915009,2.0,3.0,0
0.1938113421201706,0.2011035978794098,0.19157710671424866,0.21005305647850037,0.203454852104187,3.0,3.0,0
0.1931237131357193,0.20144426822662354,0.19155342876911163,0.20897120237350464,0.2049073576927185,0.0,3.0,0
0.19351164996623993,0.20168963074684143,0.1912444680929184,0.209427610039711,0.20412655174732208,1.0,3.0,0
0.19333238899707794,0.20156259834766388,0.19148209691047668,0.20982421934604645,0.2037987858057022,1.0,3.0,0
0.19351711869239807,0.20143839716911316,0.19204016029834747,0.20978859066963196,0.20321568846702576,2.0,3.0,0
0.19366075098514557,0.20107588171958923,0.19174917042255402,0.21020933985710144,0.20330487191677094,3.0,3.0,0
0.1929726004600525,0.20218127965927124,0.19130301475524902,0.20856016874313354,0.2049829065799713,3.0,3.0,0
0.19395922124385834,0.20152084529399872,0.19127458333969116,0.20943033695220947,0.20381507277488708,3.0,3.0,0
0.1910499930381775,0.20217929780483246,0.19034512341022491,0.20810957252979279,0.20831602811813354,4.0,4.0,0
0.1950402855873108,0.20061296224594116,0.19163751602172852,0.21051202714443207,0.20219720900058746,3.0,3.0,0
0.1937733143568039,0.20061618089675903,0.19228538870811462,0.21031183004379272,0.20301327109336853,2.0,3.0,0
0.19188901782035828,0.20274090766906738,0.18982331454753876,0.20713898539543152,0.20840775966644287,0.0,4.0,0
0.19351138174533844,0.2012559473514557,0.1915784776210785,0.21001596748828888,0.20363828539848328,3.0,3.0,0
0.1931198388338089,0.2021685242652893,0.19077101349830627,0.20847994089126587,0.20546071231365204,3.0,3.0,0
0.1910804957151413,0.20272623002529144,0.19008179008960724,0.20695732533931732,0.2091541439294815,4.0,4.0,0
0.19406765699386597,0.20098638534545898,0.1918950229883194,0.21008431911468506,0.20296666026115417,3.0,3.0,0
0.19341054558753967,0.2019389122724533,0.19111497700214386,0.20898112654685974,0.20455437898635864,0.0,3.0,0
0.19360941648483276,0.2022516429424286,0.19106441736221313,0.20871032774448395,0.20436416566371918,1.0,3.0,0
0.19475319981575012,0.201578751206398,0.1913670003414154,0.21002018451690674,0.20228083431720734,1.0,3.0,0
0.19429300725460052,0.2018948793411255,0.19105839729309082,0.20959565043449402,0.20315812528133392,1.0,3.0,0
0.19452497363090515,0.200869619846344,0.19149141013622284,0.2104349285364151,0.2026791125535965,1.0,3.0,0
0.19465474784374237,0.2011290341615677,0.19117873907089233,0.21032974123954773,0.20270772278308868,0.0,3.0,0
0.194085031747818,0.20100753009319305,0.19111889600753784,0.20971423387527466,0.20407423377037048,4.0,3.0,0
0.19350644946098328,0.20160150527954102,0.19179654121398926,0.2093842476606369,0.20371121168136597,0.0,3.0,0
0.19462954998016357,0.2010118067264557,0.1916092485189438,0.2104807198047638,0.20226873457431793,3.0,3.0,0
0.19528718292713165,0.20024029910564423,0.19183669984340668,0.21113020181655884,0.2015056610107422,2.0,3.0,0
0.19432510435581207,0.20122559368610382,0.1916443109512329,0.20978741347789764,0.20301762223243713,1.0,3.0,0
0.19483810663223267,0.2010125368833542,0.19124478101730347,0.21063180267810822,0.20227278769016266,1.0,3.0,0
0.19409048557281494,0.20118458569049835,0.19163085520267487,0.2099316418170929,0.20316241681575775,0.0,3.0,0
0.19319438934326172,0.20167891681194305,0.19151340425014496,0.20875123143196106,0.20486204326152802,0.0,3.0,0
0.19357317686080933,0.2009790688753128,0.1924225091934204,0.2098119854927063,0.20321328938007355,2.0,3.0,0
0.1933942288160324,0.20129743218421936,0.1912076771259308,0.2088710516691208,0.20522961020469666,4.0,3.0,0
0.1941884309053421,0.20067435503005981,0.19210238754749298,0.20986878871917725,0.20316609740257263,2.0,3.0,0
0.19384901225566864,0.20180143415927887,0.19122634828090668,0.20940276980400085,0.20372039079666138,1.0,3.0,0
0.19363299012184143,0.20151899755001068,0.1915309727191925,0.2095862179994583,0.20373086631298065,0.0,3.0,0
0.19357769191265106,0.20153063535690308,0.1911616027355194,0.2097993642091751,0.20393061637878418,3.0,3.0,0
0.19456620514392853,0.20064684748649597,0.19214844703674316,0.21021141111850739,0.20242714881896973,2.0,3.0,0
0.19330154359340668,0.20223066210746765,0.1913321316242218,0.20774874091148376,0.20538687705993652,0.0,3.0,0
0.1950247883796692,0.20044809579849243,0.19164486229419708,0.2110719233751297,0.2018103152513504,3.0,3.0,0
0.19310016930103302,0.20161104202270508,0.19116197526454926,0.20786166191101074,0.20626512169837952,4.0,3.0,0
