mi,class,fold,attr_method,contrast
0.05140036607290188,handleft,3,lrp,subattr-vs-grpattr
0.042404451435399615,handleft,3,lrp,subattr-vs-grpattr
0.049480903805021015,handleft,3,lrp,subattr-vs-grpattr
0.053447985315076885,handleft,3,lrp,subattr-vs-grpattr
0.04419349809652928,handleft,3,lrp,subattr-vs-grpattr
0.06386154324219184,handleft,3,lrp,subattr-vs-grpattr
0.05142928061887719,handleft,3,lrp,subattr-vs-grpattr
0.06446924945472077,handleft,3,lrp,subattr-vs-grpattr
0.045530727535903814,handleft,3,lrp,subattr-vs-grpattr
0.048318234828131246,handleft,3,lrp,subattr-vs-grpattr
0.05514356093034234,handleft,3,lrp,subattr-vs-grpattr
0.04842380873938623,handleft,3,lrp,subattr-vs-grpattr
0.06808320374542554,handleft,3,lrp,subattr-vs-grpattr
0.04594605615783376,handleft,3,lrp,subattr-vs-grpattr
0.20766922146647104,handleft,3,guidedbackprop,subattr-vs-grpattr
0.18983330662120323,handleft,3,guidedbackprop,subattr-vs-grpattr
0.1303264288840591,handleft,3,guidedbackprop,subattr-vs-grpattr
0.15785097955069283,handleft,3,guidedbackprop,subattr-vs-grpattr
0.11954412402580417,handleft,3,guidedbackprop,subattr-vs-grpattr
0.1949976805651552,handleft,3,guidedbackprop,subattr-vs-grpattr
0.17697571395267797,handleft,3,guidedbackprop,subattr-vs-grpattr
0.1610446154926688,handleft,3,guidedbackprop,subattr-vs-grpattr
0.17673262121858446,handleft,3,guidedbackprop,subattr-vs-grpattr
0.1706254317758198,handleft,3,guidedbackprop,subattr-vs-grpattr
0.19520067059633472,handleft,3,guidedbackprop,subattr-vs-grpattr
0.15548667865502175,handleft,3,guidedbackprop,subattr-vs-grpattr
0.19461721047848446,handleft,3,guidedbackprop,subattr-vs-grpattr
0.22629130201038716,handleft,3,guidedbackprop,subattr-vs-grpattr
0.1812277908857709,handleft,3,guidedbackprop,subattr-vs-grpattr
0.19642560391414587,handleft,3,guidedbackprop,subattr-vs-grpattr
0.18822303805296858,handleft,3,guidedbackprop,subattr-vs-grpattr
0.13919573134477492,handleft,3,guidedbackprop,subattr-vs-grpattr
0.18727257402722852,handleft,3,guidedbackprop,subattr-vs-grpattr
0.1617397097872404,handleft,3,guidedbackprop,subattr-vs-grpattr
0.05567762992768177,handright,3,lrp,subattr-vs-grpattr
0.057606730844204534,handright,3,lrp,subattr-vs-grpattr
0.0533577002678749,handright,3,lrp,subattr-vs-grpattr
0.07620377186903315,handright,3,lrp,subattr-vs-grpattr
