mi,class,fold,attr_method,contrast
0.5765193629125509,footleft,3,lrp,subattr-vs-subt
0.6917029785380073,footleft,3,lrp,subattr-vs-subt
0.5321070034477504,footleft,3,lrp,subattr-vs-subt
0.694358294433739,footleft,3,lrp,subattr-vs-subt
0.7086869334859589,footleft,3,lrp,subattr-vs-subt
0.7456776490501822,footleft,3,lrp,subattr-vs-subt
0.5487121766389063,footleft,3,lrp,subattr-vs-subt
0.543508240818376,footleft,3,lrp,subattr-vs-subt
0.5804572114714484,footleft,3,lrp,subattr-vs-subt
0.6316060731588733,footleft,3,lrp,subattr-vs-subt
0.6057679053283014,footleft,3,lrp,subattr-vs-subt
0.7054141801654703,footleft,3,lrp,subattr-vs-subt
0.42177389420147016,footleft,3,lrp,subattr-vs-subt
0.6332636644417713,footleft,3,lrp,subattr-vs-subt
0.4717426979718873,footleft,3,lrp,subattr-vs-subt
0.6903384420950998,footleft,3,lrp,subattr-vs-subt
0.6099199258833021,footleft,3,lrp,subattr-vs-subt
0.6009693658297781,footleft,3,lrp,subattr-vs-subt
0.6516477050811735,footleft,3,lrp,subattr-vs-subt
0.6790633859953372,footleft,3,lrp,subattr-vs-subt
0.0895857069345567,footleft,3,guidedbackprop,subattr-vs-subt
0.09322312483554995,footleft,3,guidedbackprop,subattr-vs-subt
0.06890360842279541,footleft,3,guidedbackprop,subattr-vs-subt
0.061917008080042635,footleft,3,guidedbackprop,subattr-vs-subt
0.06619398098578877,footleft,3,guidedbackprop,subattr-vs-subt
0.0674437607294136,footleft,3,guidedbackprop,subattr-vs-subt
0.06806195517865099,footleft,3,guidedbackprop,subattr-vs-subt
0.1101997620068742,footleft,3,guidedbackprop,subattr-vs-subt
0.05418207940568287,footleft,3,guidedbackprop,subattr-vs-subt
0.09094757662830055,footleft,3,guidedbackprop,subattr-vs-subt
0.08076559232071645,footleft,3,guidedbackprop,subattr-vs-subt
0.08059733645849576,footleft,3,guidedbackprop,subattr-vs-subt
0.07701920726155187,footleft,3,guidedbackprop,subattr-vs-subt
0.07357141790157051,footleft,3,guidedbackprop,subattr-vs-subt
0.07776210254780747,footleft,3,guidedbackprop,subattr-vs-subt
0.07135759837590161,footleft,3,guidedbackprop,subattr-vs-subt
0.0884472402865093,footleft,3,guidedbackprop,subattr-vs-subt
0.0775023085216402,footleft,3,guidedbackprop,subattr-vs-subt
0.07407997686367462,footleft,3,guidedbackprop,subattr-vs-subt
0.0766959648633101,footleft,3,guidedbackprop,subattr-vs-subt
0.4316432150120608,footright,3,lrp,subattr-vs-subt
0.36938653453286463,footright,3,lrp,subattr-vs-subt
0.4204732025994833,footright,3,lrp,subattr-vs-subt
0.40262242864479436,footright,3,lrp,subattr-vs-subt
0.5202295192574597,footright,3,lrp,subattr-vs-subt
0.45515827747345927,footright,3,lrp,subattr-vs-subt
0.3705309649151971,footright,3,lrp,subattr-vs-subt
0.34562907491916395,footright,3,lrp,subattr-vs-subt
0.4242948551289283,footright,3,lrp,subattr-vs-subt
0.4216216729212894,footright,3,lrp,subattr-vs-subt
0.38113290473515615,footright,3,lrp,subattr-vs-subt
0.46455595002469696,footright,3,lrp,subattr-vs-subt
0.49544750453585085,footright,3,lrp,subattr-vs-subt
0.31108337103535,footright,3,lrp,subattr-vs-subt
0.482268930791669,footright,3,lrp,subattr-vs-subt
0.4670610245872808,footright,3,lrp,subattr-vs-subt
0.35735252846608034,footright,3,lrp,subattr-vs-subt
0.4119539533704657,footright,3,lrp,subattr-vs-subt
0.46971337715966754,footright,3,lrp,subattr-vs-subt
