mi,class,fold,attr_method,contrast
0.2044975851256554,handleft,3,lrp,attr-real-vs-shuffled
0.4111515529880725,handleft,3,lrp,attr-real-vs-shuffled
0.21274745652590976,handleft,3,lrp,attr-real-vs-shuffled
0.3241674762927884,handleft,3,lrp,attr-real-vs-shuffled
0.28641162686979804,handleft,3,lrp,attr-real-vs-shuffled
0.25915441102349224,handleft,3,lrp,attr-real-vs-shuffled
0.16452977227533694,handleft,3,lrp,attr-real-vs-shuffled
0.3536070088935688,handleft,3,lrp,attr-real-vs-shuffled
0.2951395807539896,handleft,3,lrp,attr-real-vs-shuffled
0.16258123913817712,handleft,3,lrp,attr-real-vs-shuffled
0.056959280719069305,handleft,3,guidedbackprop,attr-real-vs-shuffled
0.08574153873026802,handleft,3,guidedbackprop,attr-real-vs-shuffled
0.058878834605054386,handleft,3,guidedbackprop,attr-real-vs-shuffled
0.09293471294224442,handleft,3,guidedbackprop,attr-real-vs-shuffled
0.04637252526145641,handleft,3,guidedbackprop,attr-real-vs-shuffled
0.06459186312273335,handleft,3,guidedbackprop,attr-real-vs-shuffled
0.05320429985070252,handleft,3,guidedbackprop,attr-real-vs-shuffled
0.10046502333417351,handleft,3,guidedbackprop,attr-real-vs-shuffled
0.06611824724622295,handleft,3,guidedbackprop,attr-real-vs-shuffled
0.06040177861376517,handleft,3,guidedbackprop,attr-real-vs-shuffled
0.07967093298911987,handleft,3,guidedbackprop,attr-real-vs-shuffled
0.05789709812698263,handleft,3,guidedbackprop,attr-real-vs-shuffled
0.07640811244105361,handleft,3,guidedbackprop,attr-real-vs-shuffled
0.057402943617762325,handleft,3,guidedbackprop,attr-real-vs-shuffled
0.059085171555576466,handleft,3,guidedbackprop,attr-real-vs-shuffled
0.05491228864890996,handleft,3,guidedbackprop,attr-real-vs-shuffled
0.07631685225178675,handleft,3,guidedbackprop,attr-real-vs-shuffled
0.0671697797244164,handleft,3,guidedbackprop,attr-real-vs-shuffled
0.07247708154377808,handleft,3,guidedbackprop,attr-real-vs-shuffled
0.08555480558778061,handleft,3,guidedbackprop,attr-real-vs-shuffled
0.27315502583771334,handright,3,lrp,attr-real-vs-shuffled
0.3238372864917718,handright,3,lrp,attr-real-vs-shuffled
0.4134443040855862,handright,3,lrp,attr-real-vs-shuffled
0.2595415194616777,handright,3,lrp,attr-real-vs-shuffled
0.46228671019295753,handright,3,lrp,attr-real-vs-shuffled
0.2708934104903422,handright,3,lrp,attr-real-vs-shuffled
0.43414364913784187,handright,3,lrp,attr-real-vs-shuffled
0.1740353951896676,handright,3,lrp,attr-real-vs-shuffled
0.4107060664590101,handright,3,lrp,attr-real-vs-shuffled
0.3034881106594014,handright,3,lrp,attr-real-vs-shuffled
0.2101684406858153,handright,3,lrp,attr-real-vs-shuffled
0.4124470366251183,handright,3,lrp,attr-real-vs-shuffled
0.22863009075937413,handright,3,lrp,attr-real-vs-shuffled
0.33739442932832286,handright,3,lrp,attr-real-vs-shuffled
0.3679127266817783,handright,3,lrp,attr-real-vs-shuffled
0.5185119501634423,handright,3,lrp,attr-real-vs-shuffled
0.2642305543978427,handright,3,lrp,attr-real-vs-shuffled
0.4007398677788112,handright,3,lrp,attr-real-vs-shuffled
0.2981699554915149,handright,3,lrp,attr-real-vs-shuffled
