footleft,footright,handleft,handright,tongue,real,predicted,epoch
0.1936369240283966,0.2151549607515335,0.21432235836982727,0.18660491704940796,0.19028088450431824,2.0,1.0,0
0.19324849545955658,0.21691688895225525,0.2110501378774643,0.1865324229001999,0.19225206971168518,1.0,1.0,0
0.19322441518306732,0.21775533258914948,0.20864681899547577,0.18674501776695251,0.19362837076187134,0.0,1.0,0
0.19347266852855682,0.2180744707584381,0.20823025703430176,0.18608905375003815,0.19413360953330994,0.0,1.0,0
0.19344595074653625,0.21515554189682007,0.2143150269985199,0.18696753680706024,0.19011591374874115,3.0,1.0,0
0.19345566630363464,0.2161501795053482,0.21243900060653687,0.18659169971942902,0.19136342406272888,2.0,1.0,0
0.19304832816123962,0.21698424220085144,0.2106747180223465,0.18591417372226715,0.19337855279445648,4.0,1.0,0
0.19339045882225037,0.21649965643882751,0.21153691411018372,0.18624049425125122,0.19233250617980957,3.0,1.0,0
0.1936526745557785,0.21608519554138184,0.212333083152771,0.1866944581270218,0.19123460352420807,2.0,1.0,0
0.19330589473247528,0.21778111159801483,0.2093791663646698,0.18647603690624237,0.1930578351020813,0.0,1.0,0
0.19336707890033722,0.21688570082187653,0.21175570785999298,0.18593741953372955,0.1920541673898697,1.0,1.0,0
0.1933230459690094,0.21669937670230865,0.21050453186035156,0.18692511320114136,0.19254790246486664,2.0,1.0,0
0.1934269219636917,0.21673458814620972,0.21082483232021332,0.1863185614347458,0.19269514083862305,0.0,1.0,0
0.19311976432800293,0.21696285903453827,0.21129371225833893,0.1863713562488556,0.19225235283374786,1.0,1.0,0
0.19292400777339935,0.21810241043567657,0.20830631256103516,0.1857876181602478,0.19487962126731873,4.0,1.0,0
0.19323597848415375,0.21699953079223633,0.21034729480743408,0.18642069399356842,0.19299650192260742,1.0,1.0,0
0.19331829249858856,0.21555499732494354,0.21352078020572662,0.1866913139820099,0.190914586186409,3.0,1.0,0
0.19353608787059784,0.21562954783439636,0.21328860521316528,0.1867952197790146,0.19075055420398712,3.0,1.0,0
0.1934707909822464,0.2167811095714569,0.21170760691165924,0.18618763983249664,0.1918528527021408,1.0,1.0,0
0.19326601922512054,0.2155878096818924,0.21323111653327942,0.18680927157402039,0.19110584259033203,3.0,1.0,0
0.1929999142885208,0.21731317043304443,0.21007607877254486,0.18729646503925323,0.19231443107128143,3.0,1.0,0
0.19337831437587738,0.21665039658546448,0.21182653307914734,0.1866513043642044,0.19149349629878998,1.0,1.0,0
0.1927768737077713,0.2189878225326538,0.20703551173210144,0.1862805038690567,0.19491928815841675,3.0,1.0,0
0.1932632029056549,0.2157009392976761,0.21336670219898224,0.18656708300113678,0.1911020427942276,1.0,1.0,0
0.19308248162269592,0.21661779284477234,0.21091973781585693,0.18672028183937073,0.19265970587730408,3.0,1.0,0
0.19358506798744202,0.21628522872924805,0.2121889889240265,0.18697567284107208,0.19096499681472778,2.0,1.0,0
0.19347967207431793,0.21645553410053253,0.21208950877189636,0.1863277405500412,0.1916475147008896,2.0,1.0,0
0.19306939840316772,0.21838685870170593,0.20634524524211884,0.1876247674226761,0.194573774933815,3.0,1.0,0
0.1931576430797577,0.2178160697221756,0.2096133977174759,0.18625523149967194,0.19315765798091888,1.0,1.0,0
0.19313108921051025,0.21608763933181763,0.21256524324417114,0.1868525743484497,0.1913633942604065,3.0,1.0,0
0.193220317363739,0.21668630838394165,0.21119260787963867,0.18607963621616364,0.19282113015651703,4.0,1.0,0
0.1934317648410797,0.21581196784973145,0.21275900304317474,0.18693436682224274,0.1910628378391266,3.0,1.0,0
0.19363991916179657,0.21461202204227448,0.21512380242347717,0.186738520860672,0.189885675907135,2.0,2.0,0
0.19282083213329315,0.21777550876140594,0.20885229110717773,0.18735986948013306,0.19319157302379608,3.0,1.0,0
0.19280479848384857,0.2178526520729065,0.20862528681755066,0.18614321947097778,0.1945739984512329,4.0,1.0,0
0.1934659779071808,0.21571476757526398,0.21277259290218353,0.18700431287288666,0.19104234874248505,3.0,1.0,0
0.19307829439640045,0.217521071434021,0.20922407507896423,0.18606175482273102,0.1941148042678833,4.0,1.0,0
0.19387821853160858,0.21554340422153473,0.21346816420555115,0.18638865649700165,0.1907215267419815,2.0,1.0,0
0.19347508251667023,0.21543170511722565,0.21395480632781982,0.18663424253463745,0.19050414860248566,0.0,1.0,0
0.1932011991739273,0.21661441028118134,0.21145345270633698,0.18646912276744843,0.19226175546646118,3.0,1.0,0
0.1933402121067047,0.21513108909130096,0.21511565148830414,0.18655653297901154,0.18985646963119507,0.0,1.0,0
0.19301432371139526,0.21701167523860931,0.21093793213367462,0.18683424592018127,0.19220180809497833,1.0,1.0,0
0.19301830232143402,0.2171543836593628,0.209756538271904,0.18642832338809967,0.19364236295223236,4.0,1.0,0
0.1930520087480545,0.21787035465240479,0.20869748294353485,0.1863921582698822,0.19398796558380127,1.0,1.0,0
0.19327746331691742,0.21727092564105988,0.21035219728946686,0.1863655000925064,0.19273391366004944,2.0,1.0,0
0.19347336888313293,0.21867232024669647,0.20712175965309143,0.1863696128129959,0.19436295330524445,1.0,1.0,0
0.19316311180591583,0.21599148213863373,0.21277788281440735,0.18689753115177155,0.19116994738578796,3.0,1.0,0
0.19262029230594635,0.21993228793144226,0.20527243614196777,0.18576094508171082,0.1964140087366104,4.0,1.0,0
0.1931675225496292,0.22142326831817627,0.20146046578884125,0.1850300282239914,0.19891877472400665,4.0,1.0,0
0.19301509857177734,0.22232811152935028,0.19939151406288147,0.18470674753189087,0.20055857300758362,4.0,1.0,0
0.19275088608264923,0.21956060826778412,0.204930379986763,0.18569351732730865,0.1970646232366562,4.0,1.0,0
0.19339466094970703,0.21907445788383484,0.20676860213279724,0.18476858735084534,0.19599376618862152,4.0,1.0,0
0.19351208209991455,0.21583984792232513,0.2133634090423584,0.1868363618850708,0.1904483586549759,1.0,1.0,0
0.19302667677402496,0.218189999461174,0.20803730189800262,0.18689092993736267,0.19385510683059692,3.0,1.0,0
0.1935167759656906,0.21596091985702515,0.212847039103508,0.18650628626346588,0.19116899371147156,0.0,1.0,0
0.1933056116104126,0.2169128954410553,0.21123571693897247,0.18685366213321686,0.19169220328330994,2.0,1.0,0
0.1936383992433548,0.21517549455165863,0.21429859101772308,0.18644237518310547,0.1904451549053192,2.0,1.0,0
0.19353920221328735,0.2162899225950241,0.21191152930259705,0.1864398717880249,0.19181953370571136,0.0,1.0,0
0.19359184801578522,0.2162315547466278,0.21240650117397308,0.18617962300777435,0.19159050285816193,2.0,1.0,0
0.1930900514125824,0.21799983084201813,0.20938235521316528,0.18653880059719086,0.19298897683620453,1.0,1.0,0
0.19334153831005096,0.214975968003273,0.2148182988166809,0.18713200092315674,0.18973225355148315,3.0,1.0,0
0.19342301785945892,0.21655544638633728,0.21197067201137543,0.18622024357318878,0.19183066487312317,2.0,1.0,0
0.1931631863117218,0.2177049219608307,0.20981326699256897,0.18642494082450867,0.19289369881153107,1.0,1.0,0
0.19356714189052582,0.2156718224287033,0.21324364840984344,0.1861753910779953,0.19134196639060974,0.0,1.0,0
0.1935674250125885,0.2144276350736618,0.21617847681045532,0.1872650384902954,0.18856140971183777,3.0,2.0,0
0.19295267760753632,0.21835564076900482,0.2071482241153717,0.18617776036262512,0.19536572694778442,4.0,1.0,0
0.19342397153377533,0.21535368263721466,0.21415510773658752,0.18689507246017456,0.1901722103357315,3.0,1.0,0
0.19321858882904053,0.21741332113742828,0.20917482674121857,0.18617656826972961,0.19401666522026062,4.0,1.0,0
0.19289276003837585,0.21745413541793823,0.2092677354812622,0.18702931702136993,0.19335606694221497,3.0,1.0,0
0.1938161849975586,0.21402601897716522,0.21685636043548584,0.18669304251670837,0.18860839307308197,2.0,2.0,0
0.1935291737318039,0.21604488790035248,0.212762251496315,0.18658773601055145,0.1910759061574936,2.0,1.0,0
0.19285432994365692,0.21670201420783997,0.21167239546775818,0.18659110367298126,0.19218017160892487,3.0,1.0,0
0.19356046617031097,0.21561935544013977,0.213622584939003,0.18648117780685425,0.1907164454460144,1.0,1.0,0
0.19320519268512726,0.21626807749271393,0.21251527965068817,0.18697459995746613,0.19103692471981049,3.0,1.0,0
0.1934080272912979,0.21711823344230652,0.21115656197071075,0.1860707402229309,0.1922464519739151,2.0,1.0,0
0.1931443214416504,0.21721632778644562,0.2103157937526703,0.1862141191959381,0.19310937821865082,4.0,1.0,0
0.19337134063243866,0.21995249390602112,0.20409393310546875,0.1854497492313385,0.19713245332241058,4.0,1.0,0
0.1930607408285141,0.2177194356918335,0.2096426635980606,0.18585245311260223,0.19372466206550598,0.0,1.0,0
0.19343441724777222,0.2162638008594513,0.21219827234745026,0.18682999908924103,0.1912735253572464,3.0,1.0,0
0.19325102865695953,0.21694323420524597,0.2108108550310135,0.1868513971567154,0.19214341044425964,2.0,1.0,0
0.19288095831871033,0.21827389299869537,0.20745518803596497,0.18715885281562805,0.19423118233680725,3.0,1.0,0
0.19320519268512726,0.217054545879364,0.20995165407657623,0.18711388111114502,0.19267472624778748,3.0,1.0,0
0.19344991445541382,0.22289204597473145,0.19789345562458038,0.1851327121257782,0.20063196122646332,0.0,1.0,0
0.19366033375263214,0.21566234529018402,0.21263588964939117,0.18663708865642548,0.1914043128490448,2.0,1.0,0
0.19311341643333435,0.21692311763763428,0.210459902882576,0.18618644773960114,0.19331704080104828,3.0,1.0,0
0.19309495389461517,0.21875421702861786,0.20675042271614075,0.1851494014263153,0.1962510496377945,4.0,1.0,0
0.19317184388637543,0.22004711627960205,0.20328614115715027,0.1860826015472412,0.19741229712963104,1.0,1.0,0
0.19289487600326538,0.21757519245147705,0.20847955346107483,0.18672387301921844,0.19432653486728668,3.0,1.0,0
0.1929934173822403,0.21757352352142334,0.20974352955818176,0.18667681515216827,0.19301271438598633,3.0,1.0,0
0.19319739937782288,0.2176688015460968,0.20832043886184692,0.18619897961616516,0.19461435079574585,4.0,1.0,0
0.19308443367481232,0.21725597977638245,0.21004511415958405,0.18586599826812744,0.19374851882457733,4.0,1.0,0
0.19326233863830566,0.21627476811408997,0.21229395270347595,0.18665151298046112,0.19151750206947327,1.0,1.0,0
0.19356991350650787,0.21706493198871613,0.2109985053539276,0.18647423386573792,0.19189240038394928,1.0,1.0,0
0.1933360993862152,0.2156546711921692,0.2133263498544693,0.18675550818443298,0.19092731177806854,3.0,1.0,0
0.1932341307401657,0.21673716604709625,0.21091391146183014,0.1862480342388153,0.19286680221557617,1.0,1.0,0
0.1937093734741211,0.2176373451948166,0.20861323177814484,0.18618839979171753,0.19385166466236115,0.0,1.0,0
0.19338642060756683,0.21745836734771729,0.20855435729026794,0.18623225390911102,0.19436860084533691,0.0,1.0,0
0.1934337466955185,0.21593639254570007,0.21304477751255035,0.18640707433223724,0.19117799401283264,2.0,1.0,0
0.19334666430950165,0.21647533774375916,0.21238230168819427,0.186462864279747,0.1913328617811203,1.0,1.0,0
0.19360576570034027,0.21561281383037567,0.21326912939548492,0.18668052554130554,0.19083172082901,2.0,1.0,0
0.19348031282424927,0.2159920632839203,0.21218258142471313,0.18646402657032013,0.19188103079795837,3.0,1.0,0
0.1932929903268814,0.21785525977611542,0.20913979411125183,0.18665380775928497,0.19305817782878876,1.0,1.0,0
0.19329380989074707,0.21502460539340973,0.21489980816841125,0.18704457581043243,0.18973718583583832,3.0,1.0,0
0.19345234334468842,0.21559445559978485,0.21280549466609955,0.1863955855369568,0.1917521357536316,3.0,1.0,0
0.1930898129940033,0.21659454703330994,0.21198882162570953,0.18651320040225983,0.19181367754936218,1.0,1.0,0
0.19352422654628754,0.21556778252124786,0.2132130265235901,0.18672190606594086,0.19097299873828888,2.0,1.0,0
0.1935553103685379,0.21722312271595,0.21012812852859497,0.18619892001152039,0.19289448857307434,1.0,1.0,0
0.19320760667324066,0.21635103225708008,0.21165943145751953,0.18658645451068878,0.19219543039798737,3.0,1.0,0
0.19338667392730713,0.21623007953166962,0.2120717167854309,0.18651710450649261,0.1917944997549057,1.0,1.0,0
0.1931792050600052,0.21735280752182007,0.2102251499891281,0.1863267719745636,0.1929161250591278,1.0,1.0,0
0.19325603544712067,0.21901926398277283,0.20637431740760803,0.18587660789489746,0.1954738050699234,1.0,1.0,0
0.1937798708677292,0.2157149463891983,0.21350061893463135,0.18642403185367584,0.1905805468559265,2.0,1.0,0
0.193348228931427,0.21749521791934967,0.20909836888313293,0.186226949095726,0.193831205368042,1.0,1.0,0
0.19343142211437225,0.21608878672122955,0.21230646967887878,0.18629710376262665,0.19187615811824799,2.0,1.0,0
0.19291235506534576,0.21940314769744873,0.20596681535243988,0.18516160547733307,0.19655612111091614,4.0,1.0,0
0.193311870098114,0.21697786450386047,0.211384117603302,0.18589384853839874,0.1924322545528412,1.0,1.0,0
0.1938268393278122,0.2149587720632553,0.21445730328559875,0.1865006536245346,0.19025643169879913,2.0,1.0,0
0.19324849545955658,0.21917787194252014,0.20577050745487213,0.18621236085891724,0.1955907940864563,3.0,1.0,0
0.19348187744617462,0.21622930467128754,0.21215930581092834,0.18692217767238617,0.19120730459690094,3.0,1.0,0
0.1935935914516449,0.2149094045162201,0.21460850536823273,0.18695704638957977,0.1899314671754837,4.0,1.0,0
0.19327698647975922,0.21967315673828125,0.20406590402126312,0.18575948476791382,0.1972244679927826,4.0,1.0,0
0.19318629801273346,0.2168959230184555,0.21180151402950287,0.1866452544927597,0.19147099554538727,3.0,1.0,0
0.19281746447086334,0.21729221940040588,0.20901410281658173,0.18709389865398407,0.1937822699546814,3.0,1.0,0
0.19376087188720703,0.21430703997612,0.21609565615653992,0.1868910938501358,0.18894532322883606,2.0,2.0,0
0.1934887170791626,0.21582141518592834,0.21332712471485138,0.18635782599449158,0.19100487232208252,0.0,1.0,0
0.19290569424629211,0.21755366027355194,0.20983180403709412,0.1869189441204071,0.1927899867296219,1.0,1.0,0
0.19347696006298065,0.21650467813014984,0.21206845343112946,0.18594402074813843,0.19200588762760162,2.0,1.0,0
0.19334614276885986,0.21699512004852295,0.2105758786201477,0.18668082356452942,0.19240199029445648,0.0,1.0,0
0.19342470169067383,0.21586675941944122,0.21349580585956573,0.1867072731256485,0.19050545990467072,2.0,1.0,0
0.19267192482948303,0.219853937625885,0.2046356350183487,0.1858571469783783,0.19698134064674377,4.0,1.0,0
0.1927698850631714,0.2180173695087433,0.2086951583623886,0.18659040331840515,0.19392715394496918,0.0,1.0,0
0.19295097887516022,0.21915964782238007,0.2062351107597351,0.185989648103714,0.19566458463668823,4.0,1.0,0
0.19298982620239258,0.21873609721660614,0.20734985172748566,0.18578682839870453,0.19513742625713348,4.0,1.0,0
0.19339624047279358,0.21584129333496094,0.21329163014888763,0.1866314858198166,0.19083929061889648,0.0,1.0,0
0.1931256502866745,0.2158917784690857,0.212871253490448,0.18667441606521606,0.19143693149089813,1.0,1.0,0
0.19346652925014496,0.21574945747852325,0.21343325078487396,0.1866663247346878,0.1906844973564148,2.0,1.0,0
0.19305604696273804,0.21907338500022888,0.20542819797992706,0.1853783279657364,0.19706405699253082,4.0,1.0,0
0.19359511137008667,0.2151755541563034,0.21427731215953827,0.1867130696773529,0.19023893773555756,3.0,1.0,0
0.19319160282611847,0.21697919070720673,0.21009287238121033,0.18621554970741272,0.19352088868618011,1.0,1.0,0
0.19371123611927032,0.21556833386421204,0.21379336714744568,0.18645139038562775,0.19047565758228302,2.0,1.0,0
0.19367088377475739,0.214943066239357,0.21485312283039093,0.18659482896327972,0.18993809819221497,2.0,1.0,0
0.1935155838727951,0.2159978449344635,0.21232198178768158,0.18640084564685822,0.1917637288570404,3.0,1.0,0
